Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Coordination,Last update,YSF Digital Enabled,DG-ID,Features,Mixed-Mode,Web links,D-STAR Enabled,Node,Sources,Links,Affiliate,EchoLink,IRLP,AllStar,Notes,Grid,Nets,Feed,DMR Enabled,Color Code,Wide Network,Talkgroups,Colorado,Southern Colorado,WIRES-X,Location Photo,Commands,On-air,Worldwide,North America,Local/Cluster,P25 Digital Enabled,NAC,Default Reflector,Talkgroup Network,Denver Regional,Northern Colorado,English,TAC 310,DCI Bridge,Texas,COMM 1,Texas/Oklahoma Regional USA,Europe,Southwest USA,NORCAL 1,NORCAL 5150,Local or Reflector,UA English 1,UA English 2,CAL 1,Hytera USA,Parrott,Audio Test,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Amarillo WIRES-X
146.64,-0.6,67,K5URR,"Grants, MW Ridge",NM,OPEN,,220.4,SW,,146.64,146.04,67,67,Bernalillo,On-Air,Wide Area,URFMSI,NMFCC,,,,,,http://www.urfmsi.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,88.5,KB0VJJ,"Glenwood Springs, Sunlight Peak",CO,OPEN,,220.6,NW,,146.85,146.25,88.5,123,Garfield,On-Air,"Wide area: Throughout the Roaring Fork Valley, Glenwood Canyon, East and West on I-70, and the Flattops Wilderness north of Glenwood.",Colorado Connection,CCARC,,,,70,,,,,,,,,,,Part of the Colorado Connection System of Repeaters,,Daily 7:30PM Local Time Central Colorado Traffic Net Thursdays 8:00PM Colorado Connection Net All Welcome Sundays 8:00PM Statewide ARES net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,220.6,NW,,146.88,146.28,107.2,,Garfield,On-Air,,Ski Country ARC,CCARC,,,,,,,,,,"Full-time to  
        447.60000 (KI0G) at Glenwood Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,220.6,NW,,447.1,442.1,107.2,,Garfield,On-Air,,Ski Country ARC,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,N0XLI,"Glenwood Springs, Sunlight Peak",CO,OPEN,,220.6,NW,,449.6,444.6,107.2,,Garfield,On-Air,Wide area.,,CCARC,,,,e-power Linked to GMRA open system,,http://www.gmra.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,88.5,KS0GLD,Goodland,KS,OPEN,I,221.3,NE,,147.03,147.63,88.5,,Sherman,Off-Air,I-70,Sherman County Amateur Radio Club (SCARE),,,,,,,SCARE on Facebook,,,,,,,3769,,This is the highest (above sea level) amateur repeater in Kansas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,221.5,WNW,,449.825,444.825,100,,Delta,,,W0ALC,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,221.5,WNW,,147.195,147.795,107.2,,Delta,,Local.,,,,,,,,,,,,,Colorado District 25 ARES,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,221.5,WNW,,147.36,147.96,100,,Delta,,,W0ALC,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,88.5,KB0VJJ,"Kremmling, Santoy Peak",CO,OPEN,,224.1,NNW,,147.075,147.675,88.5,123,Grand,On-Air,Flattops Wilderness Area well and can even be worked from the Front Range in some locations. Coverage at the east end of Glenwood Canyon to Eagle is available in some spots along I-70.  Map,Colorado Connection,CCARC,,,,,,,,,,Full-time to the  Colorado Connection System .,,,,,Part of the Colorado Connection system of Repeaters,,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.3,5,141.3,K0ECT,Elkader,KS,OPEN,,224.6,E,,444.3,449.3,141.3,141.3,Logan,On-Air,,SKECT,Kansas Repeater Council,,,,E-power.,,http://skect.org/default.aspx,,,,Full-time to the  SKECT System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,107.2,K0VQ,"Glenwood Springs, Three Mile Ridge",CO,OPEN,E,224.6,NW,,147.3,147.9,107.2,,Garfield,Off-Air,"Wide area: Glenwood Springs, Glenwood Canyon, South Canyon, Carbondale and surrounding areas.",Roaring Fork Amateur Repeater Cooperative,CCARC,,,,8,,,,,,,,266359,,,Single beep courtesy tone when linked and none when unlinked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,131.8,WA4HND,"Glenwood Springs, Lookout Mountain",CO,OPEN,,224.7,NW,,449.85,444.85,131.8,131.8,Garfield,On-Air,Glenwood Springs,,CCARC,,,,e-power  Linked to GMRA Open System,,http://GMRA.org,,,,Full-time to the  GMRA Open System .,Grand Mesa Repeater Assoc,,,,RACES net Wed 1930 Hrs Local,,Colorado State RACES  Wed 1930 local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,KI0G,Glenwood Springs,CO,CLOSED,,224.7,NW,,224.02,222.42,,,Garfield,,,SCARC,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,,KI0G,Glenwood Springs,CO,CLOSED,,224.7,NW,,447.6,442.6,,,Garfield,,40,Ski Country ARC (SCARC),CCARC,,,,50,,,,,,"Full-time to  
        146.88000 (KI0G) at Glenwood Springs, Sunlight Peak, CO .",,,,,Link Hub for 146.880.,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.9,-0.6,,W5TSV,Pampa,TX,OPEN,,224.8,SE,,146.9,146.3,,,Gray,On-Air,Wide area. 35 mi radius.,,TVHFS,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,107.2,,"Cedaredge, Grand Mesa",CO,OPEN,,227,NW,,447.35,442.35,107.2,,Delta,,,Grand Mesa Repeater Assoc (GMRA),CCARC,,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,88.5,N5LTZ,Pampa,TX,OPEN,,227,SE,,444.4,449.4,88.5,,Gray,On-Air,,,TVHFS,,,,Linked.,,Caprock Intertie,,,,,Caprock Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,228.1,NW,,145.355,144.755,88.5,123,Mesa,On-Air,"Rifle to the east, several miles east of Green River, Utah to the west.",Colorado Connection,CCARC,,,,E-power.,,,,,,Full-time to the  Colorado Connection System .,,,,,Colorado Connection system of repeaters,,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,151.4,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,I,228.2,NW,,449.65,444.65,151.4,151.4,Mesa,On-Air,Wide area coverage,Keri Washburn,CCARC,,,,NWS weather alert system.,,,,,,"Full-time to  
        447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,8162,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.575,5,88.5,N5LTZ,Wayside,TX,OPEN,,232.9,SE,,444.575,449.575,88.5,,Armstrong,On-Air,,,TVHFS,,,,Linked,,Caprock Intertie,,,,,Caprock Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,KE5FYL,Grants,NM,OPEN,,233.3,SW,,147.18,147.78,100,100,Cibola,On-Air,,Cibola County Amateur Radio Club,NMFCC,,,,,,,,,,"Full-time to  
        444.95000 (KE5FYL) at Grants, La Mosca Peak, NM .",,,,,PL 100.0 must but placed on both RX &amp; TX to avoid hearing Digital Traffic noise. linked to 444.950 La Mosca peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,67,NM5ML,"Grants, La Mosca",NM,OPEN,,233.3,SW,,444.8,449.8,67,,Cibola,On-Air,Wide area,Mega Link Repeater System,NMFCC,,,,Full time to the New Mexico MegaLink system,,,,,,Full-time to the  Mega-Link System .,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.66,-0.6,100,NM5ML,"Grants, Microwave Ridge",NM,OPEN,,233.3,SW,,146.66,146.06,100,,Cibola,On-Air,Wide area.,Mega-Link Rptr System,NMFCC,,,,9,,,,,,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,67,K5EMO,"Grants, 515 West High Street",NM,OPEN,,233.3,SW,,444.975,449.975,67,67,Cibola,On-Air,Local,Cibola County Emergency Manager,,,,,Linked to 147.980 NM5EM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.65,5,CC1,KE5FYL,"Grants, Rogers Rock",NM,OPEN,,233.3,SW,,444.65,449.65,,,Bernalillo,On-Air,Local,Cibola County Amateur Radio Club,NMFCC,,,,,,,,KE5FYL (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,236.1,NW,,449.5,444.5,107.2,,Mesa,Off-Air,,Grand Mesa Repeater Association (GMRA),CCARC,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.85,5,88.5,N5LTZ,Miami,TX,OPEN,,237.7,SE,,444.85,449.85,88.5,,Roberts,On-Air,,,TVHFS,,,,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,88.5,WU5Y,Tulia,TX,OPEN,,238.1,SE,,147.36,147.96,88.5,,Swisher,,,,TVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,238.3,NW,,146.76,146.16,107.2,,Garfield,Off-Air,"New Castle, Silt, Rifle and Rulison and areas around Parachute.","N0SWE,  Roaring Fork Amateur Repeater Cooperative",CCARC,,,,E-power.,,,,,,,,243117,,,,DM69cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.75,5,162.2,NV8Q,"Colby, K-Link",KS,OPEN,,240.3,NE,,444.75,449.75,162.2,162.2,Thomas,,"Wide area. 
 Click for coverage map.  50 mi radius.",,Kansas Repeater Council,,,,"Linked to K-Link Repeater Network 
E-power (batt) 
Allstar 46010",,K-Link Repeater Network,,,,,K-Link Repeater Network,,,,"Repeater is intermittently off-air, and the Allstar node is down.",,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,156.7,NW0K,Colby,KS,OPEN,I,241,NE,,146.82,146.22,156.7,156.7,Thomas,On-Air,Local,TARC,Kansas Repeater Council,,,,"Closed autopatch, e-power.",,,,,,,,,7552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,141.3,K0ECT,Colby,KS,OPEN,,241.6,NE,,444.4,449.4,141.3,,Thomas,On-Air,,,Kansas Repeater Council,,,,,,http://skect.org/default.aspx,,,,Full-time to the  SKECT System .,,,,,"Repeater has zero hang-time, which gives the appearance that it's down.  It does work!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,242,WNW,,449.3,444.3,107.2,107.2,Mesa,On-Air,Wide Area I-70 West Rifle to Western Utah,,CCARC,,,,e-power Linked to GMRA Open System,,http://www.gmra.org/,,,,,,,3710,,Closed IRLP out,,RACES Wed 1930 hrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,CC1,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,242.1,NW,,446.9125,441.9125,,,Mesa,On-Air,"Grand Junction, I70",Bill Frost,,,,,,,,,,,,,,,,Brandmeister network,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.11,-0.6,88.5,KA5KQH,Miami,TX,OPEN,,244.2,SE,,145.11,144.51,88.5,,Roberts,,,,TVHFS,,,,400,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.275,5,127.3,KE5NCA,Clarendon,TX,OPEN,,247.9,SE,,444.275,449.275,127.3,,Donley,On-Air,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,248.1,WNW,,448.15,443.15,100,,Mesa,On-Air,,,CCARC,,,,,,,,,,,,312189,7963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,248.8,NW,,449.8,444.8,107.2,,Garfield,On-Air,,,CCARC,,,,8,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,100,NM5ML,"Datil, Davenport Lookout",NM,OPEN,,276.4,SW,,147.04,147.64,100,,Catron,On-Air,,New Mexico Mega Link Assoc,NMFCC,,,,9,,,,,,Full-time to the  Mega-Link System .,,,,,RX Freq has shifted to 147.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,,KB0DZB,Oberlin,KS,OPEN,,282.5,NE,,145.19,144.59,,,Decatur,On-Air,Local,TRI-STATE.,Kansas Repeater Council,,,,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.05,-5,103.5,WB7EGF,"Quemado, Fox Mtn",NM,OPEN,,297.1,SW,,448.05,443.05,103.5,,Catron,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
