Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Coordination,Last update,Coverage,Web links,Links,Nets,DMR Enabled,Color Code,Wide Network,Affiliate,Notes,Features,Talkgroups,Colorado,Southern Colorado,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,D-STAR Enabled,Node,Sources,EchoLink,AllStar,On-air,IRLP,Grid,Commands,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,YSF Digital Enabled,DG-ID,Location Photo,Feed,Denver Regional,Northern Colorado,Local/Cluster,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
447.875,-5,107.2,N6LXX,"Morrison, Mt. Morrison",CO,OPEN,A,219.5,NE,,447.875,442.875,107.2,107.2,Jefferson,On-Air,N6LXX,CCARC,,"I-70,I-76,I-25,I-225",,Full-time to the  N6LXX System .,,,,,N6LXX,,,,,,,,,,,,,,,,,,29913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.17,-1.7,107.2,N6LXX,"Morrison, Mt. Morrison",CO,OPEN,A,219.5,NE,,53.17,51.47,107.2,CSQ,Jefferson,On-Air,N6LXX,CCARC,,"I-70,I-76,I-25,I-225",,Full-time to the  N6LXX System .,,,,,N6LXX,,,,,,,,,,,,,,,,,,29883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,123,KA0YDW,Granby,CO,OPEN,,220.6,NNE,,146.82,146.22,123,,Grand,,GCARA,CCARC,,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC,K7PFJ,"Granby, Mt Chauncey",CO,OPEN,,220.6,NNE,,446.875,441.875,,,Clear Creek,On-Air,,,,,http://www.rmham.org,,,,,,RMHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,CC1 114.8,NX7R,"Concho, Volcano Hill",AZ,OPEN,,221,SSW,,449.625,444.625,114.8,D754,Apache,On-Air,AF7JQ,ARCA,,"Wide Area: Concho, to St Johns, Show Low and Beyond.",http://www.ttgcommunications.com,,Hytera US DMR Net on TG-31089: Thu at 19:30.,,1,,BrandMeister,BrandMeister,MMDVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,221.1,NE,,449.75,444.75,103.5,103.5,Jefferson,On-Air,Rocky Mtn Radio League,CCARC,,,Repeater,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,221.1,NE,,145.22,144.62,103.5,103.5,Jefferson,On-Air,Rocky Mtn Radio League,CCARC,,Wide area.,Repeater,,,,,,,Talk-Group of $FFFF.,8,,,,,,,,,,,,,,,,,,,,,,293,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,91.5,N7RDZ,Winslow,AZ,OPEN,,221.1,SW,,147.38,147.98,91.5,,Navajo,On-Air,N7RDZ,ARCA,,I-40 15 mi radius.,N7RDZ,,,,,,Arizona Traffic And Emergency Net,,,,,,,,,,,,,,,,,,,,,DM45pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,221.1,NE,,147.15,147.75,100,100,Jefferson,On-Air,Aurora Repeater Assoc (ARA),CCARC,,"Denver metro, central front range",ARA Repeaters,"Linkable to  
        224.74000 (N0POH) at Golden, Guy Hill, CO .",ARA: Wed at 20:00.,,,,,,e-power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,103.5,N0MHU,"Golden, Guy Hill",CO,OPEN,,221.1,NE,,224,222.4,103.5,103.5,Jefferson,On-Air,Rocky Mountain Radio League,CCARC,,,Repeater,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.85,-5,88.5,K0IBM,"Golden, Guy Hill",CO,OPEN,,221.1,NE,,448.85,443.85,88.5,88.5,Jefferson,On-Air,Aurora Repeater Assoc,CCARC,,"Denver metro, central front range",ARA Repeaters,,ARA: Wed at 20:00.,,,,,,e-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,221.1,NE,,224.74,223.14,88.5,88.5,Jefferson,On-Air,Aurora Repeater Assoc,CCARC,,,ARA Repeaters,,ARA: Wed at 2000.,,,,,,e-power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84,-0.6,,N7RDZ,Winslow,AZ,OPEN,,221.1,SW,,146.84,146.24,,,Navajo,On-Air,N7RDZ,ARCA,,I-40 15 mi radius.,N7RDZ,,,,,,Arizona Traffic And Emergency Net,,,,,,,,,,,,,,,,,,,,,DM45pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,77,W9SL,"Castle Pines, Daniels Park",CO,OPEN,,221.7,NE,,449.95,444.95,77,77,Douglas,On-Air,W9SL Owner,CCARC,,Primarily to the North along I-25 corridor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,K7YI,"Castle Dale, Horn Mountain",UT,OPEN,,221.8,NW,,447.625,442.625,100,,Emery,On-Air,San Rafael Cactus Assoc,UVHFS,,Wide area.,,,,,,,Cactus-Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,123,WX7Y,"Castle Dale, Horn Mountain",UT,OPEN,,221.8,NW,,447.7,442.7,123,,Emery,,,UVHFS,,Wide area.,,,,,,,,,"Closed autopatch, 8,702'.",,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,88.5,K7SDC,"Castle Dale, Horn Mountain",UT,OPEN,EI,221.8,NW,,147.06,147.66,88.5,,Emery,On-Air,Sinbad Desert ARC,UVHFS,,"Wide area: Most of western Emery County including the towns of Castle Dale, Orangeville, Huntington, Cleveland, Ferron, and further east into the San Rafael desert. It also covers the towns of Sunnyside and East Carbon, UT.",http://sdarc.us/repeaters/horn.html,Full-time to the  Sinbad Desert (SDARC) System .,,,,,,8,"Closed autopatch, remote base.",,,,,,,,,,,,,,,64264,,,3270,DM49kf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.92,-1.6,88.5,WX7Y,"Huntington,  Skyline Dr",UT,OPEN,,221.8,NW,,223.92,222.32,88.5,,Emery,,,UVHFS,,"Wide area: Extreme southern end of Utah county (to the north) and the valley communities from Fairview and Nephi down to Salina, with coverage toward Delta.",,,,,,,Sinbad Desert ARC,,"Remote base, 8,702'.",,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,141.3,W0KU,"Golden, Lookout Mountain",CO,OPEN,I,221.9,NE,,449.625,444.625,141.3,141.3,Jefferson,On-Air,Rocky Mountain Ham Radio,CCARC,,,,,,,,,,,E-power,,,,,,,,,,,,,,,,,,3750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,221.9,NE,,145.25,144.65,,,Jefferson,On-Air,Colorado D-Star,CCARC,,,Colorado D-Star,,,,,,,,,,,,,,,,,,,,,W0CDS (C) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,CC7,N0SZ,"Golden, Lookout Mountain",CO,OPEN,,221.9,NE,,145.37,144.77,,,Jefferson,On-Air,Rocky Mountain Ham Radio,CCARC,,,Rocky Mountain Ham Radio,,,,7,,,See the website for programming information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.9625,-20,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,221.9,NE,,1283.9625,1263.9625,,,Jefferson,On-Air,Colorado D-Star,CCARC,,,Colorado D-Star,,,,,,,,,,,,,,,,,,,,,W0CDS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.9,0,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,221.9,NE,,1299.9,1299.9,,,Jefferson,On-Air,Colorado D-Star,,,,Colorado D-Star,,,,,,,,,,,,,,,,,,,,,W0CDS (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9625,-5,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,221.9,NE,,446.9625,441.9625,,,Jefferson,On-Air,Colorado D-Star,CCARC,,,Colorado D-Star,,,,,,,,,,,,,,,,,,,,,W0CDS (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8375,-5,CC7,WA2YZT,"Golden, Lookout",CO,OPEN,,222,NE,,446.8375,441.8375,,,Jefferson,On-Air,WA2YZT,CCARC,,,,Full-time to the  Colorado TRBO System .,,,7,,,See website for more info on CC/TS/TG programming.  www.rmham.org,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.09,-1.7,107.2,W0TX,"Lakewood, Green Mountain",CO,OPEN,,222.3,NE,,53.09,51.39,107.2,,Jefferson,On-Air,Denver Radio Club,CCARC,,Metro Denver area.,DRC Repeaters,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.38,-1.6,100,W0TX,"Lakewood, Green Mountain",CO,OPEN,,222.6,NE,,224.38,222.78,100,100,Jefferson,On-Air,Denver Radio Club,CCARC,,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,100,W0TX,"Lakewood, Green Mountain",CO,OPEN,,222.6,NE,,147.33,147.93,100,,Jefferson,On-Air,Denver Radio Club,CCARC,,Metro Denver and the foothills.,DRC Repeaters,,SATERN: Thu at 19:30.,,,,,Not recommeded to use tone squelch on this repeater.,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,100,W0TX,"Lakewood, Green Mtn",CO,OPEN,,222.6,NE,,449.775,444.775,100,100,Jefferson,On-Air,Denver Radio Club,CCARC,,Metro Denver,Denver Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,223.2,NE,,224.6,223,100,,Gilpin,,W0RM,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,123,W0GV,Golden,CO,OPEN,A,223.7,NE,,448.975,443.975,123,,Jefferson,On-Air,FRG,CCARC,,Wide area.,,,,,,,,,Linkable VHF/UHF Remote Base,,,,,,,,,,,,,,,,42845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7875,-25,156.7,N0PYY,Golden,CO,OPEN,,223.7,NE,,927.7875,902.7875,156.7,,Jefferson,On-Air,N0PYY,,,Golden and Denver.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.125,-5,107.2,N0PYY,Golden,CO,OPEN,,223.7,NE,,448.125,443.125,107.2,,Jefferson,On-Air,Denver PD EEB,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,223.9,NE,,145.31,144.71,88.5,123,Gilpin,On-Air,Colorado Connection,CCARC,,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",,Full-time to the  Colorado Connection System .,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,"Split tone.  The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,223.9,NE,,449.225,444.225,141.3,141.3,Gilpin,On-Air,Rocky Mountain Ham Radio (RMHR),CCARC,,Wide area.,,,,,,,,"Emcomm Affiliated, Open repeater",Emergency Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.25,-20,,KF7YIX,"Torquerville, Hurricane Mesa",UT,OPEN,,224.4,NW,,1299.25,1279.25,,,Washington,On-Air,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,KF7YIX (A) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,N0ELY,Lakewood,CO,OPEN,,224.5,NE,,448.75,443.75,100,100,Jefferson,On-Air,,CCARC,,Local.,,,,,,,N0ELY,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.825,-5,D073,W0TX,"Lakewood, St Anthony Medical Campus",CO,OPEN,,224.8,NE,,447.825,442.825,D073,D073,Jefferson,On-Air,Denver Radio Club,CCARC,,,,,,,,,,"Now operating in Narrow Band mode with Digital Code Squelch.
 Please reset your programing to use:
 12.5 KHz. bandwidth (+/- 2.5 KHz. deviation).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,203.5,N0ESQ,"Parker, Hess Reservoir",CO,OPEN,,225.1,NE,,447.525,442.525,203.5,146.2,Douglas,On-Air,EmComm Colorado,CCARC,,"Denver metropolitan area, front range foothills",,,,,,,Colorado ARES,"Not a ragchew machine. Traffic related to ARES, RACES and administrative and exercise traffic related thereto.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.975,-5,CC0,KB0VGD,"Golden, Table Mountain",CO,OPEN,,225.4,NE,,446.975,441.975,,,Jefferson,On-Air,W0DMR,,,Denver Metro Area,http://www.w0dmr.org/,,"Tac 310 Net, Sundays 18:00 Mountain Time, TS1, TG 310.",,0,,,,,,,,,,,,,,,,,,,,,,,,"TS 1, CC 2: TG 3171 - Northern Colorado Network, TG 3100 - DCI Bridge, TG 1776 - USA Network, TG 310 - Tac 310.  

TS 2, CC 2: TG 2 - Local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,226.3,NW,,145.43,144.83,88.5,,Carbon,,,UVHFS,,Price.,,,,,,,,,5,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,K7GX,"Price, Wood Hill",UT,OPEN,EI,226.3,NW,,147.2,147.8,88.5,,Carbon,On-Air,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,64264,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,226.3,NW,,448.3,443.3,88.5,,Carbon,,College of Eastern Utah ARC,UVHFS,,Price.,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,226.3,NW,,224.5,222.9,88.5,,Carbon,,College of Eastern Utah ARC,UVHFS,,,,,,,,,,,5,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,,K7GX,"Price, Wood Hill",UT,OPEN,EI,226.3,NW,,448.3,443.3,,,Carbon,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,64264,,Unknown,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,100,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,I,226.8,NE,,147.21,147.81,100,100,Jefferson,On-Air,Denver Water Amateur Radio Club,,,,http://www.dwarc.com,,,,,,,,,,,,,,,,,,,,,,,,,,3241,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.35,-5,225.7,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,,226.8,NE,,448.35,443.35,,,Jefferson,On-Air,Denver Water Amateur Radio Club (DWARC),CCARC,,Denver Metro and surrounding,http://www.DWARC.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,136.5,K7FQ,Snowflake,AZ,OPEN,,227,SSW,,447.375,442.375,136.5,,Navajo,Off-Air,,ARCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.85,-5,,K0PRA,Franktown,CO,OPEN,,227.1,NE,,446.85,441.85,,,Douglas,On-Air,Parker Radio Association,CCARC,,,http://parkerradio.org,,,,,,,,D-Star B module,,,,,,,,,,,,,K0PRA (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC1,K0PRA,Parker,CO,OPEN,,228.4,NE,,445.075,440.075,,,Douglas,On-Air,Parker Radio Association,CCARC,,,http://www.parkerradio.org,,Mondays 20:30 MST,,1,,,Mixed Mode,Brandmeister Network https://brandmeister.network/?page=repeater&amp;id=310844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.7,-5,146.2,WQ8M,Parker,CO,OPEN,,229.7,NE,,448.7,443.7,146.2,,Douglas,On-Air,,,,Local North Parker only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,231.2,NE,,447.9,442.9,CSQ,,Denver,Off-Air,WB0TPT,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.925,-5,100,K0FEZ,Denver,CO,OPEN,,231.2,NE,,447.925,442.925,100,100,Denver,On-Air,RADOPS El Jebel Shriners,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,136.5,WR0AEN,Denver,CO,OPEN,,231.2,NE,,449.65,444.65,,,Denver,On-Air,Colorado Amateur Repeater Network (CARN),CCARC,,,,,,,,,,,,,,,,,,,,,,,,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,231.2,NE,,449.675,444.675,,,Denver,On-Air,Colorado Amateur Repeater Network (CARN),CCARC,,,,,,,,,,,,,,,,,,,,,,,,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,7708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,231.3,NE,,145.475,144.875,100,,Jefferson,On-Air,Intermountain Repeater Group,CCARC,,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",Intermountain Repeater Group,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,231.3,NE,,146.715,146.115,123,123,Denver,On-Air,EARS,CCARC,,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,231.3,NE,,448.075,443.075,123,,Denver,On-Air,W0IG,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,231.3,NE,,448.55,443.55,82.5,,Denver,Off-Air,HPRA,CCARC,,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,232,NE,,447.175,442.175,100,100,Denver,On-Air,W0JRL,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,201712,29997,,,,Standard AllStar Link access commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,233.6,NE,,146.7,146.1,100,,Boulder,On-Air,Boulder Co ARC,CCARC,,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",BARC Repeaters,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,233.7,NE,,448.9,443.9,100,,Boulder,On-Air,Boulder ARC,CCARC,,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,233.8,NE,,146.61,146.01,100,,Boulder,Off-Air,Boulder Amateur Radio Club,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.8,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,234.1,NE,,145.4,144.6,100,,Arapahoe,On-Air,Castle Rock Repeater Group,CCARC,,Greater Denver area.,,"Full-time to  
        448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",,,,,,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,234.2,NE,,146.91,147.51,123,127.3,Boulder,On-Air,,,,"East of Gold Hill, The Indian Peaks, Denver, Boulder",http://goldhilltown.com/,,"Summer Tue at 19:30P, Winter 19:00.",,,,"Town of Gold Hill, Colorado",There is a MOU With BCARES for repeater use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,234.3,NE,,449.3,444.3,100,,Adams,On-Air,N1UPS,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,43699,,,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,234.4,NE,,145.19,144.59,151.4,131.8,Arapahoe,On-Air,N0OBA,,,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",,,"""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",,,,,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott",Autopatch (please contact trustee).,,,,,,,,,,,,,,,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,D023,K0PWO,Centennial,CO,OPEN,A,235.1,NE,,449.425,444.425,D023,D023,Arapahoe,Off-Air,K0PWO,,,,,,,,,,,Colorado SNP (Shared non-protected pair),,,,,,,,,,,,,,,,,29791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,235.7,NE,,449.15,444.15,,,Arapahoe,On-Air,Colorado Amateur Repeater Network (CARN),CCARC,,,,,,,,,,,,,,,,,,,,,,,,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,235.9,NE,,449.4,444.4,91.5,,Boulder,Off-Air,BARC,CCARC,,,http://www.ked-wireless.com/products1.htm,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,235.9,NE,,449.55,444.55,100,,Boulder,On-Air,Rocky Mtn VHF Soc,CCARC,,Denver metro area.,,"Full-time to  
        224.02000 (W0IA) at Boulder, Lee Hill, CO .",,,,,,,8,,,,,,,,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC7,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,235.9,NE,,446.8,441.8,,,Boulder,On-Air,Rocky Mountain Ham Radio,CCARC,,Wide area.,Rocky Mountain Ham Radio,Full-time to the  Colorado TRBO System .,,,7,,Rocky Mountain Ham Radio,See website for complete information regarding timeslot/colorcode/talkgroup programming.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,235.9,NE,,446.8625,441.8625,,,Boulder,On-Air,Boulder County ARES,CCARC,,,,,,,,,,,,,,,,,,,,,,,,KC0DS (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,235.9,NE,,1299.5,1279.5,,,Boulder,On-Air,Boulder County ARES,CCARC,,,,,,,,,,,E-power.,,,,,,,,,,,,,W0DK (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,236.4,NE,,447.75,442.75,141.3,141.3,Boulder,On-Air,Rocky Mountain Ham Radio,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
