Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Web links,Coordination,Last update,On-air,Coverage,Affiliate,Features,Sponsor,EchoLink,IRLP,Notes,Downlink Tone,Links,AllStar,Nets,DMR Enabled,Color Code,Wide Network,Talkgroups,Colorado,Southern Colorado,D-STAR Enabled,Node,Sources,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Commands,Grid,Location Photo,Denver Regional,Northern Colorado,YSF Digital Enabled,DG-ID,Mixed-Mode,P25 Digital Enabled,NAC,Default Reflector,Feed,Data,DMRX 1,Utah Statewide 2,Local/Cluster,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Local,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide English,N. Colorado
224.94,-1.6,,W5AOX,Sandia Park,NM,OPEN,E,229.2,SE,,224.94,223.34,,Bernalillo,Off-Air,http://www.qsl.net/w5aox/,NMFCC,,,,,Remote base.,W5AOX,3061,,,,"Full-time to  
        444.15000 (W5AOX) at Sandia park, NM .",,,,,,,,,,,,,,,,,,,,"CB58 (this selects mem 58, or 146.58.. Enter B and the desired memory number, then unkey) 
VFO Freq Entry CD14*275D (example is to enter 14.275 MHz) 
Step Freq UP 1 KHz 
C2 Step Freq DOWN 1 Khz C1 Select/Toggle through Modes  
C8 Read Back Current Mode  C0 (Zero) Read Current Freq in CW C4 Activate Remote Base 
Transmit 587 Remote Base Receive Only 
576 Toggle RX Preamp 
C5 Toggle RX 20dB Attenuator 
C3 Select 80/40M Dipole 
*1A Select Triband (10-15-20-6M) Beam 
*1B Select Ringo Ranger 2M vert ant 
*2A Select 2M + 432 horiz beams 
*2B Scan Start CA (MUST be in monitor-only mode (576) to scan, Starts from current freq) Scan Stop PTT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,162.2,W7ARA,"Flagstaff, Mt. Elden",AZ,OPEN,,229.4,SW,,147.14,147.74,162.2,Coconino,On-Air,Arizona Repeater Assoc,ARCA,,,,,E-power.,Arizona Repeater Assoc,,,,,Full-time to the  Arizona Rptr Assoc (Rimlink) System .,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,103.5,NO7AZ,"Flagstaff, Mt. Elden",AZ,OPEN,,229.4,SW,,449.325,444.325,103.5,Coconino,On-Air,,ARCA,,,,,"E-power, closed autopatch.",NO7AZ,,,,,,,,,,,,,,,,,,,,,,,,,,DM45eg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25,151.4,N7TWW,"Flagstaff, Mt. Elden",AZ,OPEN,,229.4,SW,,927.8375,902.8375,151.4,Coconino,Off-Air,,ARCA,,,,,Linked.,FHART,,,,151.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.875,-5,100,W7ARA,"Flagstaff, Mt. Elden",AZ,OPEN,,229.4,SW,,448.875,443.875,100,Coconino,On-Air,Arizona Repeater Assoc,ARCA,,,,,E-power.,Arizona Repeater Assoc,,,"Linked to The Intermountain Intertie via the Navajo Mt Repeater, in Page, Arizona.",,"Full-time to  
        448.60000 (WA7VHF) at Page, Navajo Mountain, UT .
 


Full-time to the  Intermountain Intertie System .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.84,-1.6,107.2,K6DLP,"Flagstaff, Mt. Elden",AZ,CLOSED,,229.4,SW,,223.84,222.24,107.2,Coconino,On-Air,,ARCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.98,-0.6,162.2,W7ARA,"Flagstaff, Mt. Elden",AZ,OPEN,,229.4,SW,,146.98,146.38,162.2,Coconino,On-Air,,ARCA,,,,,"Autopatch, e-power.",Arizona Rptr Assoc,,,928,,,,,,,,,,,,,,,,,,,,,,Autopatch: On- * + area code + phone number/Off- #.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,103.5,NO7AZ,"Flagstaff, Mt. Elden",AZ,OPEN,,229.4,SW,,145.45,144.85,103.5,Coconino,On-Air,NO7AZ,ARCA,,,,,"E-power, closed autopatch.",,,,"NO7AZ Flagstaff has two Repeaters Located on top of 9300' Mt Eldon, VHF 145.450 - Analog/MotoTrbo and UHF 449.325 HF Link MotoTrbo (Closed), that I use for creating RediLynx Icom Commander software to operate your Home 2m/70cm station from your Cellphone, as if it were an HT.",,,,,,,,,,,,,,,,,,,,,,,DM45eg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,,N7MK,"Flagstaff, Mt. Elden",AZ,CLOSED,,229.4,SW,,448.625,443.625,,Coconino,On-Air,,ARCA,,,,,Linked.,SARBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,W7ARA,"Flagstaff, Mt. Elden",AZ,OPEN,,229.4,SW,,448.475,443.475,100,Coconino,On-Air,,ARCA,,,,,E-power.,Arizona Repeater Assoc,,,Autopatch limited to the 928 area code.,,,,,,,,,,,,,,,,,,,,,,Autopatch: On- * + area code + phone number/Off- #.,DM45eg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.925,-5,CC7,N0ESQ,"Castle Rock, Devils Head",CO,OPEN,,229.6,E,,446.925,441.925,,Douglas,On-Air,Rocky Mountain Ham Radio,CCARC,,,,,,,,,See the website for programming info.,,Full-time to the  Colorado TRBO System .,,,,7,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Southern Colorado  1  719      Denver Regional  2  720    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,146.2,N0ESQ,"Castle Rock, Devils Head (Pike National Forest)",CO,OPEN,,229.6,E,,447.525,442.525,146.2,Douglas,On-Air,,CCARC,,,"Denver metro north to the Wyoming border. Back country including Bailey, Deckers, Woodland Park. Severe null due east due to Devils Head Peak.",Colorado ARES,,EmComm Colorado,,,"This is not a ragchew machine. Traffic is limited to ARES, RACES and EmComm administrative, exercise, public service and disaster response.",146.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,,N7WPF,Hinckley,UT,OPEN,,229.7,WNW,,147.26,147.86,,Millard,Off-Air,,UVHFS,,,West-central Utah around Delta.,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,141.3,AC0KQ,"Evergreen, Saddleback Mountain",CO,OPEN,A,230.4,NE,,447.85,442.85,141.3,Clear Creek,On-Air,,CCARC,,,Wide area at 9500',Rocky Mountain Ham Radio,AllStar node repeater providing wide area coverage along the Front Range,AC0KQ,,,,141.3,,29571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.47,-0.6,100,N7BSA,"Orem, QTH AC7DM",UT,OPEN,E,230.6,NW,,145.47,144.87,100,Utah,,,UVHFS,,Unknown,Utah County from Alpine to Payson.,,Autopatch.,Explorer Post 1973,46049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Larkspur, Westcreek",CO,OPEN,,230.9,E,,449.975,444.975,100,Douglas,On-Air,The Fun Machine,CCARC,,,,The Fun Machine,Simulcast and Voted with Cedarwood and Methodist.,K0JSC,,,"Can be linked to Allstar, Echolink and others by a Sysop",100,Full-time to the  The Fun Machine System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.225,0.6,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,EI,231,E,,147.225,147.825,107.2,Douglas,On-Air,Colorado Repeater Association,CCARC,,,Wide area,CRA VHF Link System,Closed autopatch,Colorado Repeater Association (CRA),347086,3990,,107.2,"Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        224.98000 (W0CRA) at Conifer, Conifer Mountain, CO .
 


Full-time to  
        145.46000 (W0CRA) at Boulder, Eldorado Mountain, CO .",,"CRA Net, Sunday 9AM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,100,K7UVA,"Provo, Sundance",UT,OPEN,,231,NW,,145.25,144.65,100,Utah,On-Air,https://uvarc.club/,UVHFS,,,Utah County from Alpine to Payson and Heber,Utah Valley Amateur Radio Club,,Utah Valley Amateur Radio Club,,,,,"Full-time to  
        147.22000 (WA7YZR) at Provo, Edgemont SC, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.425,-5,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,,231,E,,448.425,443.425,107.2,Douglas,On-Air,http://www.w0cra.org,,,,Wide area,ARESDEC,,Colorado Repeater Association (CRA),,,,107.2,"Full-time to  
        147.10500 (WA0DE) at Simla, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,162.2,KD7RBR,"Orem, Point of the Mountain",UT,OPEN,,231.1,NW,,447.6,442.6,162.2,Utah,On-Air,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.88,-1.6,156.7,N7IMF,Orem,UT,CLOSED,,231.1,NW,,224.88,223.28,156.7,Utah,On-Air,,UVHFS,,,Wasatch Front from Payson to Tremonton.,,,Utah High Desert ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,162.2,W5SF,"Las Vegas,  Elk Mountain",NM,OPEN,,231.3,SE,,147.3,147.9,162.2,San Miguel,On-Air,SFARC Repeaters,NMFCC,,,Wide area.,,"E-power, linked.",Santa Fe ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84,-0.6,107.2,N9PGQ,La Cueva,NM,OPEN,,231.3,SE,,146.84,146.24,107.2,Santa Fe,,,NMFCC,,Unknown,,,,N9PGQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.125,5,107.2,N9PGQ,La Cueva,NM,OPEN,,231.3,SE,,442.125,447.125,107.2,Santa Fe,,,NMFCC,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.2,-1,107.2,N9PGQ,La Cueva,NM,OPEN,,231.3,SE,,53.2,52.2,107.2,Santa Fe,Off-Air,,NMFCC,,,,,,N9PGQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,67,NM5ML,"Pecos, Elk Mountain",NM,OPEN,,231.3,SE,,147.26,147.86,67,San Miguel,On-Air,,NMFCC,,,Wide area.,,11,,,,,,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K7UCA,"Orem,  Timpanogos Hospital",UT,OPEN,,231.7,NW,,447.275,442.275,100,Utah,Off-Air,,UVHFS,,,Wasatch Front from Payson to Tremonton.,,,Utah Co ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,88.5,N0OWY,"Conifer, Critchell Mountain",CO,OPEN,,232.2,E,,447.5,442.5,88.5,Jefferson,On-Air,,CCARC,,,Wide area.,,E-power.,Aurora Repeater Association,,,,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.15,5,100,AB1Q,"Albuquerque, Isleta Pueblo",NM,OPEN,,232.4,SSE,,442.15,447.15,100,Bernalillo,Off-Air,,NMFCC,,,,,Autopatch.,AB1Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.34,-0.6,103.5,KE4GUQ,Evergreen,CO,OPEN,I,232.6,NE,,145.34,144.74,103.5,Jefferson,On-Air,Repeater,CCARC,,,Wide area.,,E-power.,Rocky Mtn Radio League,,3350,,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,CC1 D073,N0SZ,"Evergreen, Lower Squaw Mountain",CO,OPEN,,232.6,NE,,145.175,144.575,D073,Clear Creek,Off-Air,Rocky Mountain Ham Radio,CCARC,,,,,,Rocky Mountain Ham Radio,,,Please check the status of this repeater by going to the web link.  This repeater is capable of being remotely mode/frequency steered for Colorado EmComm/ARES use.,D073,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,100,AB1Q,Isleta Pueblo,NM,OPEN,,232.7,SSE,,147.04,147.64,100,Bernalillo,Off-Air,,NMFCC,,,,,,AB1Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,N7ZOI,Midway,UT,OPEN,,234,NW,,449.95,444.95,,Wasatch,On-Air,,UVHFS,,,Heber city and surrounding communities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.28,-0.6,100,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,235.2,NE,,145.28,144.68,100,Jefferson,On-Air,Intermountain Repeater Group,CCARC,,,Wide area.,,"Closed autopatch, e-power, linked.",,,,"PL is usually off, allowing use by older transceivers.",,"Full-time to  
        449.52500 (KE0SJ) at Golden, Centennial Cone, CO .",,Sun at 19:30. Everyone welcome.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,131.8,N0XLF,"Palmer Lake, Monument Hill",CO,OPEN,E,235.2,E,,145.19,144.59,131.8,Douglas,On-Air,,,,,Wide area coverage at 8300,,,N0OBA Owner,10079,,,131.8,,,Tri Lakes Net: Mon at 19:30 (except third Monday of the month which is the regular radio club meeting).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,CSQ,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,235.2,NE,,449.525,444.525,CSQ,Jefferson,On-Air,Intermountain Repeater Group,CCARC,,,,,E-power.,KE0SJ,,,,,"Full-time to  
        145.28000 (KE0SJ) at Golden, Centennial Cone, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.88,-1.6,156.7,KB7YOT,Pleasant Grove,UT,OPEN,,235.2,NW,,223.88,222.28,156.7,Utah,,,UVHFS,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,67,NM5ML,"Tijeras, Cedro Peak",NM,OPEN,,235.2,SE,,147.34,147.94,67,Bernalillo,On-Air,,NMFCC,,,Wide area,,7,,,,,,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,100,K0FEZ,"Golden, Centennial Cone",CO,OPEN,I,235.2,NE,,146.985,146.385,100,Denver,On-Air,,CCARC,,,,,E-power.,El Jebel RADOPS,,3346,,100,,,RADOPS: Sun at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.15,-0.6,100,K5BIQ,"Tijeras, Cedro Peak",NM,OPEN,,235.2,SE,,145.15,144.55,100,Bernalillo,On-Air,http://bc-ares.org/wordpress/,NMFCC,,,,,,BERNCO OEM,,,,100,"Full-time to  
        145.13000 (K5BIQ) at Albuquerque, BCFD Fire Station 35, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,,K8BKT,Pleasant Grove,UT,OPEN,,235.2,NW,,449.775,444.775,,Utah,On-Air,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WB0TUB,"Golden, Centennial Cone",CO,OPEN,,235.2,NE,,146.64,146.04,100,Jefferson,On-Air,DRL Repeaters,CCARC,,,"Wide area. 
   Repeater Coverage Map",,E-power.,Denver Radio League,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,100,W0TX,"Golden, Centennial Cone",CO,OPEN,,235.3,NE,,448.625,443.625,100,Jefferson,On-Air,DRC Repeaters,CCARC,,,Denver metro area.,,E-power.,Denver Radio Club,,,,100,"Full-time to  
        145.49000 (W0TX) at Idaho Springs, Centennial Cone, CO .",,DRC: Sun at 20:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,D205,KI0HC,"Golden, Centennial Cone",CO,OPEN,A,235.5,NE,,927.8375,902.025,,Jefferson,On-Air,,CCARC,,,Great coverage of the Denver area and I-76 East to Atwood MM112. I-70 East to Agate MM340. West to Idaho Springs MM240. And I-25 from Larkspur MM172 to Longmont MM240 depending on the hills.,,,,,,The offset is -25.8125,,,45770,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7875,-5,CC1,W0TX,"Denver, Centennial Cone",CO,OPEN,,235.5,NE,,446.7875,441.7875,,Jefferson,On-Air,http://www.w0tx.org/,CCARC,,,,Brandmeister Network,,Denver Radio Club,,,,,,,,,1,,,,,,,,,,,,,,,,"Any Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf.  TG's are PTT enabled and will timeout after 15 minutes of inactivity.  Time Slot 2 Talk Group 310805 is local repeater only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,235.9,NE,,224.6,223,100,Gilpin,,,CCARC,,Unknown,,,,W0RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,WB0TUB,"Centennial, Warren Mountain",CO,OPEN,,236.6,E,,146.88,146.28,100,Jefferson,On-Air,DRL Repeaters,CCARC,,,Wide Area,,E-power.,Denver Radio League,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,100,WB0TUB,"Centennial, Warren Mountain",CO,OPEN,EI,236.6,E,,449.6,444.6,100,Jefferson,On-Air,DRL Repeaters,CCARC,,,,,,Denver Radio League,690473,3345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,110.9,N5GDR,Cimarron,NM,OPEN,A,236.6,SE,,145.21,144.61,110.9,Colfax,On-Air,,NMFCC,,,,,,"Gary Reynolds N5GDR, Dale Finley KB5NFT",,,,110.9,,46298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.475,-5,100,WA7GIE,"Provo, Lake Mountain",UT,OPEN,I,236.7,NW,,449.475,444.475,100,Utah,On-Air,,UVHFS,,,Wide area: Utah County from Alpine to Payson.,,7,,,5620,,,"Full-time to  
        449.42500 (WA7GIE) at Salt Lake City, Nelson Peak, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,173.8,K7UCS,"Provo, Lake Mountain",UT,CLOSED,,236.7,NW,,449.675,444.675,173.8,Utah,On-Air,,UVHFS,,,Utah County from Alpine to Payson.,,7,Utah Co ARES,,,7,,"Full-time to  
        448.32500 (K7UCS) at Provo, Lake Mountain, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.875,-5,100,KA7EGC,"Provo, Lake Mountain",UT,OPEN,,236.7,NW,,447.875,442.875,100,Utah,Off-Air,,UVHFS,,,Salt Lake Valley communities from Salt Lake City to Draper.,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,N7ZOI,"Midway, Wilson Peak",UT,OPEN,,237.2,NW,,147.2,147.8,88.5,Wasatch,On-Air,,UVHFS,,,Heber city and surrounding communities.,High Valley ARC,8,,,,,,"Full-time to  
        449.52500 (K7JL) at Brighton, Scott's Peak, UT .",,HVARC: Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,103.5,N0MHU,"Golden, Guy Hill",CO,OPEN,,237.5,NE,,224,222.4,103.5,Jefferson,On-Air,Repeater,CCARC,,,,,8,Rocky Mountain Radio League,,,,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,237.5,NE,,147.15,147.75,100,Jefferson,On-Air,ARA Repeaters,CCARC,,,"Denver metro, central front range",,e-power,Aurora Repeater Assoc (ARA),,,,100,"Linkable to  
        224.74000 (N0POH) at Golden, Guy Hill, CO .",,ARA: Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.85,-5,88.5,K0IBM,"Golden, Guy Hill",CO,OPEN,,237.5,NE,,448.85,443.85,88.5,Jefferson,On-Air,ARA Repeaters,CCARC,,,"Denver metro, central front range",,e-power.,Aurora Repeater Assoc,,,,88.5,,,ARA: Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,237.6,NE,,449.75,444.75,103.5,Jefferson,On-Air,Repeater,CCARC,,,,,8,Rocky Mtn Radio League,,,,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,237.6,NE,,224.74,223.14,88.5,Jefferson,On-Air,ARA Repeaters,CCARC,,,,,e-power,Aurora Repeater Assoc,,,,88.5,,,ARA: Wed at 2000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,237.6,NE,,145.22,144.62,103.5,Jefferson,On-Air,Repeater,CCARC,,,Wide area.,,8,Rocky Mtn Radio League,,,Talk-Group of $FFFF.,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,293,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,237.8,NE,,145.31,144.71,88.5,Gilpin,On-Air,,CCARC,,,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",,10,Colorado Connection,,,"Split tone.  The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX",123,Full-time to the  Colorado Connection System .,,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,237.8,NE,,449.225,444.225,141.3,Gilpin,On-Air,,CCARC,,,Wide area.,,Emergency Power,Rocky Mountain Ham Radio (RMHR),,,"Emcomm Affiliated, Open repeater",141.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,,NT3ST,"American Fork, KD7BBC QTH",UT,OPEN,,237.8,NW,,447.975,442.975,,Utah,On-Air,https://nt3st.zzt.net,UVHFS,,,20,,,,,,,,,,,,,,,,,,NT3ST (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.7,-5,114.8,N7IMF,"Lehi, Lake Mountain",UT,OPEN,,237.8,NW,,448.7,443.7,114.8,Salt Lake,Off-Air,,UVHFS,,,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper.,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,,W7SP,"Provo, Lake Mountain",UT,OPEN,EI,238,NW,,146.76,146.16,,Utah,On-Air,http://utaharc.org/rptr/76rpt.html,UVHFS,,,"Wide area: Via mobile (50 watts, 1/4 wave or better): This repeater covers the Utah and Salt Lake Valleys, south along I-15 as far south as Filmore (spotty coverage,) portions of the west desert, and points north to the Idaho border. Very spotty coverage eastwards into the Wasatch. Via handie-talkie: Coverage is good in Utah county, marginal in many parts of Salt Lake county, particularly in the southern part of the valley.  Map . 90 mi radius.",,Closed autopatch.,Utah ARC,703269,3352,7,,,,Wednesday at 19:00,,,,,,,,,,,,,,,,,,"While anyone may Dial In to this node, only UARC members will be given the ""prefix code"" that will allow them to Dial Out into the IRLP network.",DN40ag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,100,K7UVA,"Orem, Lake Mountain",UT,OPEN,E,238.1,NW,,448.2,443.2,100,Utah,On-Air,http://uvarc.club,UVHFS,,,"Utah County, Salt Lake County, Juab County",UVARC (Utah Valley Amateur Radio Club),10,UVARC (Utah Valley Amateur Radio Club),762028,,,,"Full-time to  
        146.78000 (K7UVA) at Orem, Lake Mountain, UT .
 


Full-time to  
        224.56000 (K7UVA) at Orem, Lake Mountain, UT .",,"Ladies' Net Tue 1900, Youth Net Thu 1830, New Ham Net Thu 1900, Family History Net Sat 20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.23,-0.6,131.8,K7UCS,"Provo, Lake Mountain",UT,OPEN,,238.1,NW,,145.23,144.63,131.8,Utah,On-Air,,UVHFS,,,Utah County from Alpine to Payson.,,E-power.,Utah Co ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
