Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Web links,Coordination,Last update,Coverage,Sponsor,Features,Links,Downlink Tone,IRLP,Notes,Nets,Affiliate,Grid,AllStar,DMR Enabled,Color Code,Wide Network,On-air,Talkgroups,Colorado,Southern Colorado,EchoLink,Commands,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,D-STAR Enabled,Node,Sources,Denver Regional,Northern Colorado,Location Photo,Feed,YSF Digital Enabled,DG-ID,Mixed-Mode,Local/Cluster,P25 Digital Enabled,NAC,Default Reflector,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,N. Colorado,Worldwide English,Mountain Reg USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
444,5,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,205.9,SSE,yes,444,449,100,Bernalillo,On-Air,http://www.caravanradio.org,NMFCC,yes,Wide area.,Amateur Radio Caravan Club of New Mexico,E-power.,"Full-time to  
        145.33000 (W5CSY) at Albuquerque, Sandia Crest, NM .",,,,AACC: Sun at 0900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.1,5,162.2,KB5GAS,"Albuquerque, Sandia Crest",NM,OPEN,I,205.9,SSE,yes,442.1,447.1,162.2,Bernalillo,On-Air,,,yes,Wide area.,Albuquerque Gas Balloon Assoc,E-power.,,,3676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.33,-0.6,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,205.9,SSE,yes,145.33,144.73,100,Bernalillo,On-Air,http://caravanradio.org/,NMFCC,yes,Wide area.,Amateur Radio Caravan Club of New Mexico,E-power.,"Full-time to  
        444.00000 (W5CSY) at Albuquerque, Sandia Crest, NM .",,,,AACC: Sun at 0900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,205.9,SSE,yes,145.29,144.69,100,Bernalillo,On-Air,http://nm5ml.com/,NMFCC,yes,,New Mexico Mega Link Assoc,10,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.6,5,100,K5FSB,"Albuquerque, Sandia Peak",NM,OPEN,,205.9,SSE,yes,442.6,447.6,100,Bernalillo,On-Air,http://www.urfmsi.org/wp/repeaters/analog/gary-diamond-repeater,NMFCC,yes,Wide area.,URFMSI,Closed autopatch.,,,,"Voting receiver. 10,680'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.325,5,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,205.9,SSE,yes,444.325,449.325,100,Bernalillo,On-Air,,NMFCC,yes,Wide area.,,10,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,"Albuquerque, Sandia Crest",NM,OPEN,I,205.9,SSE,yes,442.75,447.75,162.2,Bernalillo,On-Air,,,yes,,,10,,,7855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.85,5,103.5,KC0QIZ,Albuquerque,NM,OPEN,EI,207.1,SSE,yes,443.85,448.85,103.5,Bernalillo,On-Air,,NMFCC,yes,,KC0QIZ,,,,3818,,,,,,,,,,,,,881226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.13,-0.6,100,K5BIQ,"Albuquerque, BCFD Fire Station 35",NM,OPEN,,207.1,SSE,yes,145.13,144.53,100,Bernalillo,On-Air,http://bc-ares.org/wordpress/,NMFCC,yes,,BERNCO OEM,,"Full-time to  
        145.15000 (K5BIQ) at Tijeras, Cedro Peak, NM .",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,,N7PQD,Duchense,UT,OPEN,,207.3,NW,yes,147.26,147.86,,Duchesne,On-Air,,UVHFS,yes,"Tabby mountain and nearby communities including Duchesne, Roosevelt, and Vernal.",Borderline ARC,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,207.6,NE,yes,447.3,442.3,107.2,Weld,On-Air,,CCARC,yes,,,,,,3887,,,,,,,,,,,,,405804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,67,NM5ML,"Wagon Mound, Turkey Mountain",NM,OPEN,,207.8,SE,yes,147.2,147.8,67,Mora,On-Air,http://nm5ml.com/,,yes,,,8,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Wagon Mound, Turkey Mtn",NM,OPEN,,207.9,SE,yes,145.37,144.77,141.3,Mora,Off-Air,,NMFCC,yes,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,209.3,NE,yes,224.96,223.36,CSQ,Weld,On-Air,,CCARC,yes,,AC0KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,209.7,NE,yes,447.625,442.625,100,Adams,On-Air,Intermountain Repeater Group,,yes,Local/North Metro,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.58,-1.6,100,KH6JTM,Albuquerque,NM,OPEN,,209.7,SSE,yes,224.58,222.98,100,Bernalillo,On-Air,,NMFCC,yes,,KH6JTM,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,100,K5LXP,Albuquerque,NM,OPEN,,210.2,SSE,yes,147.32,147.92,100,Bernalillo,On-Air,K5LXP Repeters,NMFCC,yes,,K5LXP,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,210.4,E,yes,147.105,147.705,107.2,Elbert,On-Air,http://www.w0cra.org/,CCARC,yes,"I-70, E. Arapahoe, Elbert, Lincoln Counties",ARES of Douglas and Elbert Counties,Linked to CRA 447.150 - Conifer,"Full-time to  
        448.42500 (W0CRA) at Larkspur, Westcreek, CO .",107.2,,,,Colorado Repeater Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.94,-1.6,,W5AOX,Sandia Park,NM,OPEN,E,210.8,SSE,yes,224.94,223.34,,Bernalillo,Off-Air,http://www.qsl.net/w5aox/,NMFCC,yes,,W5AOX,Remote base.,"Full-time to  
        444.15000 (W5AOX) at Sandia park, NM .",,,,,,,,,,,,,,,3061,"CB58 (this selects mem 58, or 146.58.. Enter B and the desired memory number, then unkey) 
VFO Freq Entry CD14*275D (example is to enter 14.275 MHz) 
Step Freq UP 1 KHz 
C2 Step Freq DOWN 1 Khz C1 Select/Toggle through Modes  
C8 Read Back Current Mode  C0 (Zero) Read Current Freq in CW C4 Activate Remote Base 
Transmit 587 Remote Base Receive Only 
576 Toggle RX Preamp 
C5 Toggle RX 20dB Attenuator 
C3 Select 80/40M Dipole 
*1A Select Triband (10-15-20-6M) Beam 
*1B Select Ringo Ranger 2M vert ant 
*2A Select 2M + 432 horiz beams 
*2B Scan Start CA (MUST be in monitor-only mode (576) to scan, Starts from current freq) Scan Stop PTT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,100,W5AOX,Sandia park,NM,OPEN,E,210.8,SSE,yes,444.15,449.15,100,Bernalillo,On-Air,,NMFCC,yes,,W5AOX,,"Full-time to  
        224.94000 (W5AOX) at Sandia Park, NM .",,,,,,,,,,,,,,,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,136.5,W7BAR,"Vernal, Grizzly Ridge",UT,OPEN,,211.2,NNW,yes,147.04,147.64,136.5,Uintah,On-Air,,UVHFS,yes,"Wide area: Vernal, Roosevelt, Duchesne and other Uintah basin communities.",Borderline ARC,E-power.,Full-time to the  Sinbad Desert (SDARC) System .,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,K7HEN,"Vernal, Grizzly Ridge",UT,OPEN,,212,NNW,yes,145.49,144.89,136.5,Uintah,On-Air,,UVHFS,yes,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.","W7BYU,  Borderline ARC","Autopatch, 8,506', linked to (147.320).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,KD0RG,Hudson,CO,OPEN,E,213.3,NE,yes,449.925,444.925,114.8,Weld,On-Air,,CCARC,yes,,KD0RG,,,114.8,,,,K0UPS Club,DN70,,,,,,,,,448035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,213.4,NE,yes,147.195,147.795,100,Larimer,On-Air,,CCARC,yes,,Loveland Repeater Assoc,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,107.2,AD7ZW,Altamont,UT,OPEN,EI,213.6,NW,yes,147.28,147.88,107.2,Duchesne,On-Air,http://ad7zwrepeater.xyz,UVHFS,yes,,AD7ZW,Autopatch,,107.2,3205,,,,,,,,,,,,,458414,B21 = 911 B22 = Local Public Safety Dispatch (Non Emergency) B3 = 3 Minute Autopatch Extension B0 = Autopatch Disconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,WB7CBS,Altamont,UT,OPEN,,213.7,NW,yes,146.74,146.14,100,Duchesne,Off-Air,,UVHFS,yes,,,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,214.7,SE,yes,444.4,449.4,100,Mora,Off-Air,,NMFCC,yes,,Mora ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,K7SDC,"Scofield, Ford Ridge",UT,OPEN,I,214.9,NW,yes,145.31,144.71,88.5,Carbon,On-Air,http://sdarc.us/repeaters/ford.html,UVHFS,yes,Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,Sinbad Desert ARC,"Closed autopatch, remote base.",,,3270,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,100,KN6VV,Loveland,CO,OPEN,,215.1,NE,yes,224.32,222.72,100,Larimer,Off-Air,,CCARC,yes,,KN6VV,"Closed autopatch, e-power.",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,215.1,NE,yes,449.575,444.575,100,Larimer,On-Air,,CCARC,yes,,Loveland Rptr Assoc,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,,KB5WEZ,Las Vegas,NM,OPEN,,215.6,SE,yes,145.45,144.85,,San Miguel,Off-Air,,NMFCC,yes,Wide area.,KB5WEZ,"E-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.875,-25,D114,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,217.7,NE,yes,927.875,902.875,D114,Larimer,Off-Air,,CCARC,yes,,WA6IMI,,"Full-time to  
        449.42500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 


Full-time to  
        927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,,Down due to lightning strike. Scheduled to return end of June 2012.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,94.8,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,217.7,NE,yes,449.425,444.425,94.8,Larimer,On-Air,,,yes,,,,"Full-time to  
        927.87500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 


Full-time to  
        927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,218.4,NE,yes,447.7,442.7,100,Larimer,On-Air,http://ncarc.net/,,yes,Wide Area Coverage,Northern Colorado Amateur Radio Club,,"Linkable to  
        146.62500 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .
 


Linkable to  
        146.85000 (W0UPS) at Greeley, UNC, CO .
 


Full-time to  
        224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,218.5,NE,yes,224.52,222.92,100,Larimer,Off-Air,,CCARC,yes,,Northern Colorado ARC,E-power.,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,218.5,NE,yes,145.115,144.515,100,Larimer,On-Air,,CCARC,yes,Wide area.,Northern Colorado ARC,7,,100,,,,,,,,,,,,,,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.825,-25,100,AB0SF,"Fort Collins, Horsetooth Mountain",CO,OPEN,,218.5,NE,yes,927.825,902.825,100,Larimer,On-Air,,CCARC,yes,"Decent coverage throughout northern Fort Collins, out east to beyond Windsor.",AB0SF,,,100,,Converted 800 MHz beam antenna pointed directly down Horsetooth Road in Fort Collins.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,218.5,NE,yes,447.275,442.275,100,Larimer,On-Air,,CCARC,yes,Wide area.,Northern Colorado ARC,"Closed autopatch, e-power.",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.95,-25,100,K1TJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,218.5,NE,yes,927.95,902.95,100,Larimer,On-Air,,CCARC,yes,Northern Front Range,K1TJ Repeater System,25,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.84,-1.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,218.7,NE,yes,224.84,223.24,100,Larimer,On-Air,,,yes,"Wide Area: Northern CO Front Range and into Cheyenne - Laramie, WY",Northern Colorado ARC,"E-power, 25 watts.","Full-time to  
        447.70000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.625,-0.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,218.7,NE,yes,146.625,146.025,100,Larimer,On-Air,,CCARC,yes,Wide area: Northern front range.,Northern Colorado ARC,E-power.,"Linkable to  
        146.85000 (W0UPS) at Greeley, UNC, CO .
 


Linkable to  
        224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,218.8,NE,yes,447.45,442.45,123,Larimer,On-Air,,CCARC,yes,,,,,,,,,,,,,,,,,,,447450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC2,N0AOL,Fort Collins,CO,OPEN,,218.8,NE,yes,446.7375,441.7375,,Larimer,On-Air,http://nocodmr.kt0l.net:8080/nocodmr/documentation.htm,CCARC,yes,Wide area: North Front Range.,N0AOL - NoCo C-Bridge Network,DMR-MARC World Wide Network,,,,Repeater ID: 310803,"DMR World Wide Net: Sat at 10:00. 
TS 1 Group Call 1 http://www.dmr-marc.net/ 
Tac 310 Net: Sun at 18:00, TS 1 Group Call 310 .",,,,yes,2,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1      North America  1  3      English  1  13      TAC 310  1  310      Local/Cluster  2  2      N. Colorado  2  3171    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,1,1,1,,1,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,
1283.55,-20,100,K1TJ,Fort Collins,CO,OPEN,,218.8,NE,yes,1283.55,1263.55,100,Larimer,On-Air,http://www.k1tj.com/,CCARC,yes,Northern Colorado Front Range,K1TJ Repeater System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC7,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,219,NE,yes,446.75,441.75,,Larimer,On-Air,http://www.rmham.org,CCARC,yes,,Rocky Mountain Ham Radio,,Full-time to the  Colorado TRBO System .,,,See website for complete info on color codes/time slot assignment.,,,,,yes,7,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Northern Colorado  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,CC2,KB0VGD,"Fort Collins , Horsetooth Mountain",CO,OPEN,,219,NE,yes,145.265,144.665,,Larimer,On-Air,http://www.w0dmr.org/,CCARC,yes,Northern Colorado Front Range Wide Area coverage.,W0DMR - NoCo C-bridge Network,,,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,Brandmeister Network,,,yes,2,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide English  1  91  Full-Time    North America  1  93  Full-Time    DCI Bridge  1  3100  Full-Time    Local/Cluster  2  2      Colorado  2  3108  Full-Time    N. Colorado  2  3171  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",2,,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",BrandMeister US,,1,,,,1,,,,,,,,,,,,2,,,,,,,,,,,2,1,,,,,,,,,,,,,,
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,220.1,NE,yes,447.725,442.725,131.8,Larimer,On-Air,,CCARC,yes,,W7RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,88.5,K7SDC,"Scofield, Boardinghouse Ridge",UT,OPEN,EI,220.2,WNW,yes,147.08,147.68,88.5,Carbon,On-Air,http://sdarc.us/repeaters/boardinghouse.html,UVHFS,yes,Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,Sinbad Desert ARC,"Closed autopatch, remote base.",Full-time to the  Sinbad Desert (SDARC) System .,,3270,9,,,,,,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,W0UPS,"Loveland, Budweiser Event Center",CO,OPEN,,220.4,NE,yes,448.025,443.025,100,Larimer,On-Air,,CCARC,yes,,Northern Colorado ARC,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.98,-1.6,88.5,WX7Y,"Scofield, Boardinghouse Rdge",UT,OPEN,,220.8,WNW,yes,224.98,223.38,88.5,Carbon,,,UVHFS,yes,"Wide area: Price, Wellington, Helper, and Huntington areas.","Intermountain Repeater Emergency Amateur Network,  Sinbad Desert ARC",Remote base.,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,222.4,E,yes,449.9,444.9,107.2,Lincoln,On-Air,,CCARC,yes,,,,,,,,,BSAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.64,-1.6,,N7IMF,"Ephraim,  Horseshoe",UT,OPEN,,223.1,WNW,yes,224.64,223.04,,Sanpete,,,UVHFS,yes,Wasatch Front from Payson to Tremonton.,,E-power.,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.72,-0.6,100,WB7REL,"Indianola, Indianola Peak",UT,OPEN,I,223.1,WNW,yes,146.72,146.12,100,Sanpete,On-Air,,UVHFS,yes,Northern San Pete County,W7REL and Sanpete County,,Full-time to the  Skyline Repeater System .,,3576,,,Skyline Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.66,-0.6,100,W7DHH,"Ephraim, Horseshoe",UT,OPEN,I,223.1,WNW,yes,146.66,146.06,100,Sanpete,On-Air,,UVHFS,yes,Wide area: Provo to Salina.,Skyline Repeater System,"Autopatch, 10,350'.",,,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8125,-5,,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,224,NE,yes,446.8125,441.8125,,Larimer,On-Air,,CCARC,yes,Fort Collins Local Area,W0QEY CSU,D-Star Gateway,,,,Free Star,,,,,,,,,,,,,,,,,,,,,,yes,W0QEY (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,224.1,NE,yes,147.36,147.96,100,Larimer,On-Air,,CCARC,yes,Map,CO State Univ ARC,Closed autopatch.,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,224.7,NE,yes,449.85,444.85,100,Larimer,On-Air,,CCARC,yes,Map,CO State Univ ARC,Closed autopatch.,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.375,5,100,WA5IHL,"Las Vegas, Mesa Apache",NM,CLOSED,,227.1,SE,yes,444.375,449.375,100,San Miguel,On-Air,,NMFCC,yes,Wide area.,JPARA,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,CC2,W0DMR,"Fort Collins, Timnath",CO,OPEN,,227.2,NE,yes,147.39,147.99,,Larimer,On-Air,Documentation,CCARC,yes,"Fort Collins east side, into Red Feather Lakes area.",KT0L - NoCo C-Bridge Network,,,,,,Tac 310 Net: Sun at 18:00.,,,,yes,2,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  TAC 310  1  310      DCI Bridge  1  3100      N. Colorado  1  3171      Mountain Reg USA  1  3177      Local/Cluster  2  2    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,1,1,,,,,,,,,,,,2,,,,,,,,,,,1,,1,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,228,SE,yes,147.175,147.775,141.3,Union,On-Air,,NMFCC,yes,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,228,SE,yes,444.8,449.8,77,Union,Off-Air,,NMFCC,yes,Wide area.,Sierra Grande Repeater Club,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,228,SE,yes,146.85,146.25,100,Union,Off-Air,,NMFCC,yes,Wide area.,Sierra Grande RC,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,228.5,E,yes,449.25,444.25,123,Elbert,On-Air,,CCARC,yes,"I-70 Limon, Co area.",K0UPS Club c/o N1UPS,Full duplex node.,,123,3349,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",,,,,,,,,,,,3349,** [StarStar] Prefix for Echolink Node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,228.7,NE,yes,449.725,444.725,127.3,Weld,On-Air,,CCARC,yes,,K0OJ,"Autopatch, WX.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
