Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Web links,Coordination,Last update,EchoLink,Nets,Affiliate,Links,IRLP,Notes,On-air,AllStar,DMR Enabled,Color Code,Wide Network,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,Denver Regional,Northern Colorado,YSF Digital Enabled,DG-ID,D-STAR Enabled,Node,Sources,Feed,Worldwide,North America,Local/Cluster,Mixed-Mode,Commands,P25 Digital Enabled,NAC,Default Reflector,WIRES-X,Grid,Location Photo,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,English,TAC 310,N. Colorado,Worldwide English,DCI Bridge
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,string,64.9,NNW,string,448.9,443.9,100,undefined,Boulder,On-Air,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",Boulder ARC,6,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,string,65.1,SE,string,449.9,444.9,107.2,undefined,Lincoln,On-Air,undefined,undefined,undefined,undefined,CCARC,string,undefined,undefined,BSAR,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,string,66.1,NNW,string,224.6,223,100,undefined,Gilpin,undefined,undefined,W0RM,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,string,67.2,NNW,string,449.4,444.4,91.5,undefined,Boulder,Off-Air,undefined,BARC,2,http://www.ked-wireless.com/products1.htm,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1299.5,-20,string,W0DK,Boulder,CO,OPEN,string,67.2,NNW,string,1299.5,1279.5,undefined,undefined,Boulder,On-Air,undefined,Boulder County ARES,E-power.,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,W0DK (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.8,-5,CC7,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,string,67.2,NNW,string,446.8,441.8,string,undefined,Boulder,On-Air,Wide area.,Rocky Mountain Ham Radio,undefined,Rocky Mountain Ham Radio,CCARC,string,undefined,undefined,Rocky Mountain Ham Radio,Full-time to the  Colorado TRBO System .,undefined,See website for complete information regarding timeslot/colorcode/talkgroup programming.,undefined,undefined,string,7,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.8625,-5,string,KC0DS,Boulder,CO,OPEN,string,67.2,NNW,string,446.8625,441.8625,undefined,undefined,Boulder,On-Air,undefined,Boulder County ARES,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KC0DS (B),"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,67.2,NNW,string,449.55,444.55,100,undefined,Boulder,On-Air,Denver metro area.,Rocky Mtn VHF Soc,8,undefined,CCARC,string,217336,undefined,undefined,"Full-time to  
        224.02000 (W0IA) at Boulder, Lee Hill, CO .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.7,-0.6,107.2,WB0QMR,Breckenridge,CO,OPEN,I,67.9,WNW,string,146.7,146.1,107.2,undefined,Summit,On-Air,undefined,GRARC,E-power.,undefined,CCARC,string,undefined,undefined,undefined,undefined,3972,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1283.8625,-20,string,KC0DS,Boulder,CO,OPEN,string,68,NNW,string,1283.8625,1263.8625,undefined,undefined,Boulder,On-Air,20,Boulder County ARES,E-power.,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KC0DS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.3875,-0.6,string,KC0DS,Boulder,CO,OPEN,string,68,NNW,string,145.3875,144.7875,undefined,undefined,Boulder,On-Air,20,Boulder County ARES,E-power.,http://bouldercountyares.org/technical/d-star,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KC0DS (C),"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,string,68.3,NNW,string,146.76,146.16,100,undefined,Boulder,On-Air,Wide area.,Rocky Mtn VHF Soc,5,undefined,CCARC,string,undefined,undefined,Boulder County ARES,undefined,undefined,"ARES primary repeater. 
 Voting Receivers:  
 
   
    RX Location    Tone    Pitch    PL  
   
   Gunbarrel  single beep  low  100.0 
   
   Lousville  single beep  low  100.0 
   
   Lyons  double beep  high followed by medium  100.0 
   
   Louisville #2  double beep  high followed by low  100.0",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Tone,single beep,single beep,double beep,double beep,undefined,undefined,undefined,undefined,undefined
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,string,68.7,N,string,224.96,223.36,CSQ,undefined,Weld,On-Air,undefined,AC0KC,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,69.6,NNW,string,146.73,146.13,91.5,91.5,Boulder,Off-Air,Local,BARC,12,http://www.ked-wireless.com/products1.htm,CCARC,string,115482,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,DN70jb,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
445.05,-5,CC7,N0SZ,"Leadville, Mosquito Pass",CO,OPEN,string,71.1,W,string,445.05,440.05,string,undefined,Adams,On-Air,undefined,K2AD,undefined,http://www.rmham.org/,CCARC,string,undefined,undefined,Rocky Mountain Ham Radio,undefined,undefined,undefined,undefined,undefined,string,7,string,RMHAM,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700  Full-Time    Southern Colorado  2  719  Full-Time    Denver Regional  2  720  Full-Time    Northern Colorado  2  721  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,2,2,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.445,-0.6,88.5,KB0VJJ,"Leadville, Mosquito Pass",CO,OPEN,string,71.5,W,string,145.445,144.845,88.5,undefined,Lake,On-Air,string,Colorado Connection,E-power (solar).,undefined,CCARC,string,undefined,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",undefined,Full-time to the  Colorado Connection System .,undefined,"At 13,685;, it is one of the highest 2-meter repeaters in North America.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.975,-5,string,KD0QPG,"Salida, Methodist Mountain",CO,OPEN,string,71.8,WSW,string,446.975,441.975,undefined,undefined,Chaffee,On-Air,undefined,Crestone Amateur Radio Emergency Services,undefined,KD0QPG,CCARC,string,undefined,undefined,Crestone Amateur Radio Emergency Services,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KD0QPG (B) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.8125,-5,CC0,N0SZ,"Salida, Methodist Mountain",CO,OPEN,string,71.8,WSW,string,446.8125,441.8125,string,undefined,Chaffee,On-Air,undefined,RMHAM,undefined,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,number,string,string,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Southern Colorado  2  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.9875,-5,CC7,N0SZ,"Boulder, Lee Hill",CO,OPEN,string,72.4,NNW,string,446.9875,441.9875,string,undefined,Boulder,On-Air,undefined,Rocky Mountain Ham Radio,Linked on Time Slot 2 to  Almagre Mtn  (446.950).,undefined,undefined,string,undefined,undefined,undefined,"Full-time to  
        446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO .
 


Full-time to the  Colorado TRBO System .",undefined,undefined,undefined,undefined,string,7,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
445.05,-5,CC1,N0SZ,"Boulder, Lee Hill",CO,OPEN,string,72.4,NNW,string,445.05,440.05,string,undefined,Boulder,On-Air,Wide area,Rocky Mountain Ham Radio,The DMR-MARC Worldwide Network,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,1,string,string,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1      North America  1  3      Local/Cluster  2  2    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,string,72.4,NNW,string,447.975,442.975,107.2,107.2,Boulder,On-Air,Wide area: Boulder/Longmont area.,Colorado Repeater Association (CRA),Closed autopatch.,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,72.4,NNW,string,447.75,442.75,141.3,141.3,Boulder,On-Air,undefined,Rocky Mountain Ham Radio,undefined,undefined,CCARC,string,undefined,undefined,undefined,string,3450,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
