Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,DMR Enabled,Color Code,Wide Network,County,Op Status,Sponsor,Affiliate,Web links,Last update,Features,IRLP,Coordination,Downlink Tone,Coverage,Links,Notes,Nets,On-air,Commands,Feed,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,Denver Regional,Northern Colorado,EchoLink,AllStar,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,D-STAR Enabled,Node,Sources,YSF Digital Enabled,DG-ID,Worldwide,North America,Local/Cluster,Grid,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,WIRES-X,English,TAC 310,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA
147.345,0.6,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,I,81.1,SE,string,147.345,147.945,107.2,undefined,undefined,undefined,El Paso,On-Air,undefined,undefined,http://www.cmrg.org/,string,"Closed autopatch, e-power.",3854,CCARC,107.2,Wide area.,"Full-time to  
        927.85000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to the  Cheyenne Mtn Repeater Group System .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.1,-5,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,string,81.1,SE,string,448.1,443.1,107.2,undefined,undefined,undefined,El Paso,On-Air,undefined,undefined,CMRG Repeaters,string,"Closed autopatch, e-power.",undefined,CCARC,107.2,Wide area.,"Full-time to  
        927.85000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
927.85,-25,D114,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,string,81.4,SE,string,927.85,902.85,D114,undefined,undefined,undefined,Teller,On-Air,CMRG,undefined,http://www.cmrg.org,string,9,undefined,CCARC,undefined,undefined,"Full-time to  
        147.34500 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        448.10000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.13,-0.6,88.5,KB0VJJ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,string,81.4,SE,string,145.13,144.53,88.5,undefined,undefined,undefined,El Paso,On-Air,Colorado Connection,undefined,undefined,string,9,undefined,CCARC,123,Wide area: South toward Pueblo and north to Monument. Decent coverage to the east. Little coverage to the west.,Full-time to the  Colorado Connection System .,Linked into the Colorado Connection System,"Colorado Traffic Net: Daily at 19:00. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00. 
Colorado Preparedness Net: Sat at 09:30",undefined,undefined,Listen Live,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
445.0625,-5,CC1,N0SZ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,string,81.4,SE,string,445.0625,440.0625,string,string,1,string,El Paso,Off-Air,Rocky Mountain Ham Radio,undefined,undefined,string,The DMR-MARC Worldwide Network,undefined,CCARC,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1      North America  1  3      Local/Cluster  2  2    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.375,-0.6,string,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,string,81.4,SE,string,145.375,144.77,undefined,undefined,undefined,undefined,El Paso,On-Air,Cheyenne Mountain Repeater Group (CMRG),undefined,http://www.cmrg.org,string,undefined,undefined,CCARC,undefined,wide area,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KC0CVU (C) Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.9125,-5,string,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,string,81.4,SE,string,446.9125,441.9125,undefined,undefined,undefined,undefined,El Paso,On-Air,Cheyenne Mountain Repeater Group (CMRG),undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KC0CVU (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
53.13,-1.7,107.2,WA6IFI,"Colorado Springs, Cheyenne Mountain",CO,OPEN,string,81.4,SE,string,53.13,51.43,107.2,undefined,undefined,undefined,El Paso,On-Air,Cheyenne Mountain Repeater Group (CMRG),undefined,http://www.cmrg.org,string,undefined,undefined,CCARC,107.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.8125,-5,string,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,string,82.1,NNE,string,446.8125,441.8125,undefined,undefined,undefined,undefined,Larimer,On-Air,W0QEY CSU,undefined,undefined,string,D-Star Gateway,undefined,CCARC,undefined,Fort Collins Local Area,undefined,Free Star,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,W0QEY (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.265,-0.6,100,KB0SRJ,Colorado Springs,CO,OPEN,string,82.2,SE,string,145.265,144.665,100,undefined,undefined,undefined,El Paso,Off-Air,Pikes Peak FM Association,undefined,PPFMA Repeaters,string,"Closed autopatch, e-power.",undefined,CCARC,100,Local. Good coverage of I25 in Colorado Springs.,undefined,Repeater has been moved.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Yes; analog capable.,undefined,undefined,undefined,string,Open ↑ / Open ↓,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.8,-5,100,KB0SRJ,"Colorado Springs, UCCS",CO,OPEN,string,82.2,SE,string,448.8,443.8,100,undefined,undefined,undefined,El Paso,Off-Air,Pikes Peak FM Assoc,undefined,PPFMA Repeaters,string,undefined,undefined,CCARC,100,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Yes; analog capable.,undefined,undefined,undefined,string,Open ↑ / Open ↓,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.36,0.6,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,string,82.2,NNE,string,147.36,147.96,100,undefined,undefined,undefined,Larimer,On-Air,CO State Univ ARC,undefined,undefined,string,Closed autopatch.,undefined,CCARC,100,Map,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
927.925,-25,D114,W7RF,Fort Collins,CO,OPEN,string,82.8,NNE,string,927.925,902.925,D114,undefined,undefined,undefined,Larimer,Testing,W7RF,undefined,undefined,string,undefined,undefined,CCARC,D114,"Fort Collins, Loveland, Northern Colorado",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,string,82.8,NNE,string,447.725,442.725,131.8,undefined,undefined,undefined,Larimer,On-Air,W7RF,undefined,undefined,string,undefined,undefined,CCARC,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.85,-5,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,string,82.8,NNE,string,449.85,444.85,100,undefined,undefined,undefined,Larimer,On-Air,CO State Univ ARC,undefined,undefined,string,Closed autopatch.,undefined,CCARC,100,Map,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.2,-5,151.4,string,Falcon,CO,OPEN,string,83.8,SE,string,447.2,442.2,undefined,undefined,undefined,undefined,El Paso,Testing,GGARC,Garden of the Gods Amateur Radio Club,undefined,string,undefined,undefined,undefined,undefined,"Falcon, Black Forest, Peyton Areas",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,Open ↑ / Open ↓,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.39,0.6,CC2,W0DMR,"Fort Collins, Timnath",CO,OPEN,string,84.8,NE,string,147.39,147.99,string,string,2,string,Larimer,On-Air,KT0L - NoCo C-Bridge Network,undefined,Documentation,string,undefined,undefined,CCARC,undefined,"Fort Collins east side, into Red Feather Lakes area.",undefined,undefined,Tac 310 Net: Sun at 18:00.,undefined,undefined,undefined,string,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  TAC 310  1  310      DCI Bridge  1  3100      N. Colorado  1  3171      Mountain Reg USA  1  3177      Local/Cluster  2  2    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,undefined,1,1,undefined,undefined,undefined,undefined,undefined
446.7375,-5,CC7,K0JSC,"Canon City, Fremont Peak",CO,OPEN,string,85.1,SSE,string,446.7375,441.7375,string,string,7,string,Fremont,On-Air,undefined,Rocky Mountain Ham Radio,http://www.k0jsc.com,string,IPSC Link to the Colorado network on Talk Slot 2.,undefined,CCARC,undefined,"Fremont county and state wide on Talk Slot 2.  40 mi radius. 
   Repeater Coverage Map",Full-time to the  Colorado TRBO System .,Talk Slot 2 linked to the RMHAM trbo system/Talk Slot 1 Local.,undefined,undefined,undefined,undefined,string,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Southern Colorado  2  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,DM78ii,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,undefined,undefined,undefined,undefined
447.75,-5,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,I,85.1,SSE,string,447.75,442.75,103.5,undefined,undefined,undefined,Fremont,On-Air,RGARC,undefined,Royal Gorge Amateur Radio Club,string,E-power (Bat),3081,CCARC,103.5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,undefined,undefined,undefined,undefined
