Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Coordination,Last update,On-air,Features,DMR Enabled,Color Code,Wide Network,Affiliate,Web links,Coverage,Links,Nets,IRLP,Notes,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,Denver Regional,Northern Colorado,EchoLink,Commands,Feed,AllStar,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,D-STAR Enabled,Node,Sources,Worldwide,North America,Local/Cluster,YSF Digital Enabled,DG-ID,Grid,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,WIRES-X,Worldwide English,DCI Bridge,N. Colorado,English,TAC 310,Mountain Reg USA,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA
444.775,5,CC12 123.0,AD0BN,"Green River, Green River High School",WY,OPEN,,206.9,NW,,444.775,449.775,123,123,Sweetwater,Testing,,WRCG,,,,,12,,,,"Note: This repeater will operate in digital mode only. It may, however, be switched to analogue mode under special circumstances and will use a tone of 123/123. Digital repeater should provide portable coverage in the Green River area when operational. Repeater is not currently on-air but has been coordinated and is awaiting installation. Please use Talkgroup 2 and Timeslot 2 for local communications. Repeater uses color 12.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,123,KF5PFO,"Red River, Valle Vidal",NM,OPEN,,207.2,SSE,,145.25,144.65,123,,Taos,On-Air,Taos ARC,NMFCC,,,,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,KB5ITS,"Navajo Dam, Navajo Lake",NM,OPEN,,207.6,SSW,,147.36,147.96,100,,San Juan,On-Air,,NMFCC,,,,,,,,http://www.sjcham.com,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,K7QEQ,"Monticello, Abajo Peak",UT,OPEN,,207.8,SW,,447.1,442.1,107.2,107.2,San Juan,On-Air,Grand Mesa Repeater Association (GMRA),UVHFS,,,E-power.,,,,,http://gmra.org,Wide area.,Full-time to the  GMRA Open System .,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,,K7QEQ,"Monticello, Abajo Pk",UT,CLOSED,,207.8,SW,,223.94,222.34,,,San Juan,,Grand Mesa Rptr Assoc,UVHFS,,Unknown,11,,,,,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,88.5,K7SDC,"Monticello, Abajo Peak",UT,OPEN,EI,207.8,SW,,146.61,146.01,88.5,,San Juan,On-Air,Sinbad Desert ARC,UVHFS,,,Remote base.,,,,,http://www.sdarc.us/repeaters/abajo.html,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,,3270,11.36,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,,K7QEQ,"Monticello, Abajo Peak",UT,CLOSED,,207.8,SW,,447.4,442.4,,,San Juan,,,UVHFS,,Unknown,11,,,,Cactus-Intertie,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1,0,100,WD0BQM,Mitchell,NE,OPEN,I,208.8,NE,,445.1,445.1,100,100,Scotts Bluff,On-Air,,,,,,,,,,,,,,3942,This is a simplex IRLP node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,,209.8,SSE,,145.43,144.83,107.2,,Las Animas,On-Air,Cheyenne Mountain Repeater Group,CCARC,,,,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,209.9,SSE,,446.775,441.775,,,Colfax,On-Air,Cheyenne Mountain Repeater Group,NMFCC,,,,,,,,http://www.cmrg.org/,,,,,,,,,,,,,,,,,,,,,KD0RDI (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,
444.825,5,,W0KAV,Scottsbluff,NE,OPEN,,210.3,NE,,444.825,449.825,,,Scotts Bluff,On-Air,W0KAV/KW0R,,,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,,WD0BQM,Scottsbluff,NE,OPEN,,210.3,NE,,145.475,144.875,,,Scotts Bluff,On-Air,RWMC,,,,e-power.,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,211.1,W,,147.32,147.92,88.5,,Carbon,On-Air,Sinbad Desert ARC,UVHFS,,,Remote base.,,,,,http://sdarc.us/repeaters/bruin.html,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10. 50 mi radius.",,,3270,110,,,,,,,64264,,,,,,,,,,,,,,,,DM49tp,,,,,,,,,,,,,,,,,
449.05,-5,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,211.1,W,,449.05,444.05,88.5,,Carbon,On-Air,Sinbad Desert ARC,UVHFS,,,Remote base.,,,,,http://sdarc.us/repeaters/bruin.html,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10.",,,3270,,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,,WX7Y,"Sunny Side, Bruin Peak",UT,OPEN,,211.4,W,,145.175,144.575,,,Carbon,On-Air,SDARC,,,,,,,,Sinbad Desert A.R.C.,,Eastern Utah,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,107.2,AD7ZW,Altamont,UT,OPEN,EI,212.8,WNW,,147.28,147.88,107.2,107.2,Duchesne,On-Air,AD7ZW,UVHFS,,,Autopatch,,,,,http://ad7zwrepeater.xyz,,,,3205,,,,,,,,458414,B21 = 911 B22 = Local Public Safety Dispatch (Non Emergency) B3 = 3 Minute Autopatch Extension B0 = Autopatch Disconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,WB7CBS,Altamont,UT,OPEN,,212.9,WNW,,146.74,146.14,100,,Duchesne,Off-Air,,UVHFS,,,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,,N0NEB,Scottsbluff,NE,OPEN,,213.2,NE,,147.075,147.675,,,Scotts Bluff,On-Air,Tri-City Radio Amateur Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,213.6,SSW,,146.88,146.28,100,,San Juan,On-Air,,NMFCC,,,,,,,,http://www.sjcham.com,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC1,N5UBJ,Aztec,NM,OPEN,,213.6,SSW,,442.25,447.25,,,San Juan,On-Air,,NMFCC,,,,,1,,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,AZ-TrboNet,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,2,,1,2,,,,,2,2
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,213.6,SSW,,447.45,442.45,107.2,,San Juan,On-Air,KB5ITS,NMFCC,,,"E-power, remote base.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,213.6,SSW,,146.74,146.14,100,,San Juan,On-Air,Totah ARC,NMFCC,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.445,0,88.5,AG0N,Scottsbluff,NE,OPEN,I,214.9,NE,,146.445,146.445,88.5,88.5,Scotts Bluff,On-Air,,,,,,,,,,http://garymcduffie.com,,,,3055,This is a simplex IRLP node. 147.285 rptr is down. 3055 is directly accessed on 146.445 w/88.5 tone. Controlled access. Contact AG0N for access. 147.435/123PL Scottsbluff node 8930 available 24/7 no access code.,,,,,,,,Access pre-fix = 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,216,SSW,,1291.1,1271.1,,,Bernalillo,On-Air,San Juan County,NMFCC,,,DV only,,,,,,,,,,,,,,,,,,,,,,,,,,KF5VBE (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,216.1,SSW,,145.115,144.515,,,San Juan,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KF5VBE (C) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,216.3,SSE,,147.28,147.88,100,,Colfax,On-Air,,NMFCC,,,8,,,,,,Wide area.,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,KC0HH,Lamar,CO,OPEN,EI,228.6,SE,,146.61,146.01,123,123,Prowers,On-Air,Lamar Amateur Radio Club,CCARC,,,,,,,,,Hwy 287 - Springfield to Eads Hwy 50 - Holly to Rocky Ford. 45 mi radius.,"Full-time to  
        449.50000 (KC0HH) at Lamar, CO .",,3774,,,,,,,,37784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,123,KC0HH,Lamar,CO,OPEN,EI,228.7,SE,,449.5,444.5,123,,Prowers,On-Air,Lamar ARC,CCARC,,,,,,,,,45,"Full-time to  
        146.61000 (KC0HH) at Lamar, CO .",,3774,,,,,,,,37784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.445,-0.6,110.9,KD7PPP,"Lander, airport",WY,OPEN,,230.4,NNW,,145.445,144.845,110.9,,Fremont,On-Air,"KC7CJN, WB7CJT",WRCG,,,,,,,FCARS,,Lander and north to Wind River Canyon and south in the Wind River Mountains.,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.635,0.6,100,KF7ELU,"Mountain View, Hickey Mtn",WY,OPEN,,236.9,WNW,,144.635,145.235,100,,Uinta,On-Air,,,,,,,,,,,I-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,242,SE,,147.175,147.775,141.3,,Union,On-Air,NMEMA ARC,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,242,SE,,146.85,146.25,100,,Union,Off-Air,Sierra Grande RC,NMFCC,,,E-power.,,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,242,SE,,444.8,449.8,77,,Union,Off-Air,Sierra Grande Repeater Club,NMFCC,,,E-power.,,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,KZ0DEM,"Pritchett,  Tator Butte",CO,OPEN,,246.4,SE,,146.64,146.04,100,100,Las Animas,Off-Air,,CCARC,,,,,,,,KZ0DEM Repeaters,Wide area: West BACA and East Las Animas counties.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,,N2VHZ,Alliance,NE,OPEN,E,249.4,NE,,147.015,147.615,,,Box Butte,On-Air,N2VHZ,,,,,,,,,,Local.,,,,,,,,,,,775183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,103.5,N0NEB,Alliance,NE,OPEN,,250.5,NE,,146.715,146.115,103.5,103.5,Box Butte,On-Air,TriCity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,123,KD7HLL,Mexican Hat,UT,OPEN,,253.8,SW,,449.9,444.9,123,,San Juan,On-Air,,UVHFS,,,6,,,,,,"Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,,,Part time link to  two repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,118.8,KZ0DEM,Springfield,CO,OPEN,EI,255.1,SE,,449.2,444.2,118.8,118.8,Baca,On-Air,Baca County Div of Emerg Mgt Communications,,,,,,,,,,provides coverage to central Baca County,,,7142,,,,,,,,97142,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,EI,255.1,SE,,147.33,147.93,118.8,118.8,Baca,Off-Air,Baca County Amateur Emergency Management,CCARC,,,,,,,,KZ0DEM Repeaters,,,,7142,,,,,,,,97142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.09,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,,255.1,SE,,147.09,147.69,118.8,118.8,Baca,,BCDEARC,CCARC,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KC7BJY,"Big Piney,  The Hogsback",WY,OPEN,,277.2,NW,,146.88,146.28,100,,Sublette,On-Air,"Sublette Co ARC """,WRCG,,,,,,,,,,,SCARC: Mon at 19:30.,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,100,KC7BKY,Big Piney,WY,OPEN,,279.3,NW,,146.73,146.13,100,,Sublette,,,WRCG,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
