Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Features,Web links,Coordination,Last update,Coverage,Sponsor,Links,Downlink Tone,Notes,Affiliate,IRLP,Nets,Commands,DMR Enabled,Color Code,Wide Network,Talkgroups,Colorado,Southern Colorado,Talkgroup Network,Denver Regional,Northern Colorado,Worldwide,North America,Local/Cluster,Mixed-Mode,Local Network,Feed,Grid,AllStar,English,Europe,TAC 310,DCI Bridge,Southwest USA,EchoLink,On-air,D-STAR Enabled,Node,Sources,YSF Digital Enabled,DG-ID,Location Photo,P25 Digital Enabled,NAC,Default Reflector,Worldwide English,N. Colorado,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,WIRES-X,Mountain Reg USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
147.06,0.6,67,K5FIQ,"Clines Corners, Tapia Mesa",NM,OPEN,,221.9,SSE,yes,147.06,147.66,67,San Miguel,On-Air,7,,NMFCC,yes,,Upper Rio FM Society,"Full-time to  
        146.90000 (K5FIQ) at Albuquerque, Op Ctr, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.5,-5,123,KE5XE,Albuquerque,NM,OPEN,,196.7,SSE,yes,443.5,438.5,123,Bernalillo,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.01,0,,W5SCA,"Albuquerque, Sandia Crest",NM,OPEN,,196.7,SSE,yes,145.01,145.01,,Bernalillo,,Packet node W5SCA-11,,,yes,wide-area,Sandoval County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.525,5,100,K5PRN,"Albuquerque, UNM Campus",NM,OPEN,,196.9,SSE,yes,442.525,447.525,100,Bernalillo,On-Air,,,NMFCC,yes,,KE5LOH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,146.2,KD5MHQ,Albuquerque,NM,OPEN,,196.9,SSE,yes,146.74,146.14,146.2,Bernalillo,On-Air,,,NMFCC,yes,,KD5MHQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,197,NE,yes,447.175,442.175,100,Denver,On-Air,,,CCARC,yes,,W0JRL,,100,,,,,Standard AllStar Link access commands.,,,,,,,,,,,,,,,,,29997,,,,,,201712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,197.1,NE,yes,146.7,146.1,100,Boulder,On-Air,6,BARC Repeaters,CCARC,yes,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",Boulder Co ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,197.2,NE,yes,448.9,443.9,100,Boulder,On-Air,6,,CCARC,yes,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",Boulder ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,197.3,NE,yes,146.61,146.01,100,Boulder,Off-Air,,,CCARC,yes,,Boulder Amateur Radio Club,,,,,7007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,199.3,NE,yes,1299.5,1279.5,,Boulder,On-Air,E-power.,,CCARC,yes,,Boulder County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,W0DK (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.94,-1.6,,W5AOX,Sandia Park,NM,OPEN,E,197.1,SSE,yes,224.94,223.34,,Bernalillo,Off-Air,Remote base.,http://www.qsl.net/w5aox/,NMFCC,yes,,W5AOX,"Full-time to  
        444.15000 (W5AOX) at Sandia park, NM .",,,,,,"CB58 (this selects mem 58, or 146.58.. Enter B and the desired memory number, then unkey) 
VFO Freq Entry CD14*275D (example is to enter 14.275 MHz) 
Step Freq UP 1 KHz 
C2 Step Freq DOWN 1 Khz C1 Select/Toggle through Modes  
C8 Read Back Current Mode  C0 (Zero) Read Current Freq in CW C4 Activate Remote Base 
Transmit 587 Remote Base Receive Only 
576 Toggle RX Preamp 
C5 Toggle RX 20dB Attenuator 
C3 Select 80/40M Dipole 
*1A Select Triband (10-15-20-6M) Beam 
*1B Select Ringo Ranger 2M vert ant 
*2A Select 2M + 432 horiz beams 
*2B Scan Start CA (MUST be in monitor-only mode (576) to scan, Starts from current freq) Scan Stop PTT",,,,,,,,,,,,,,,,,,,,,,,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,100,W5AOX,Sandia park,NM,OPEN,E,197.1,SSE,yes,444.15,449.15,100,Bernalillo,On-Air,,,NMFCC,yes,,W5AOX,"Full-time to  
        224.94000 (W5AOX) at Sandia Park, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,197.2,NE,yes,146.91,147.51,123,Boulder,On-Air,,http://goldhilltown.com/,,yes,"East of Gold Hill, The Indian Peaks, Denver, Boulder",,,127.3,There is a MOU With BCARES for repeater use.,"Town of Gold Hill, Colorado",,"Summer Tue at 19:30P, Winter 19:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,KB5XE,Albuquerque,NM,OPEN,,197.7,SSE,yes,147.36,147.96,100,Bernalillo,Off-Air,E-power.,,NMFCC,yes,,KB5XE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.465,0,88.5,W5MHG,Albuquerque,NM,OPEN,EA,197.7,SSE,yes,147.465,147.465,88.5,Bernalillo,On-Air,,http://www.w5mhg.com,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,28239,,,,,,465010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,198.9,NE,yes,449.3,444.3,100,Adams,On-Air,,,CCARC,yes,,N1UPS,,,,,3699,,,,,,,,,,,,,,,,,,,,,,,,,43699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,199.3,NE,yes,446.8625,441.8625,,Boulder,On-Air,,,CCARC,yes,,Boulder County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KC0DS (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,201.9,NE,yes,1283.8625,1263.8625,,Boulder,On-Air,E-power.,,CCARC,yes,20,Boulder County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KC0DS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,201.9,NE,yes,145.3875,144.7875,,Boulder,On-Air,E-power.,http://bouldercountyares.org/technical/d-star,CCARC,yes,20,Boulder County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KC0DS (C),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,199.3,NE,yes,449.55,444.55,100,Boulder,On-Air,8,,CCARC,yes,Denver metro area.,Rocky Mtn VHF Soc,"Full-time to  
        224.02000 (W0IA) at Boulder, Lee Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,199.5,NE,yes,224.02,222.42,,Boulder,On-Air,8,RMVHS repeaters,CCARC,yes,Denver metro area.,Rocky Mtn VHF Soc,"Full-time to  
        449.55000 (W0IA) at Boulder, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,205.4,NE,yes,146.76,146.16,100,Boulder,On-Air,5,,CCARC,yes,Wide area.,Rocky Mtn VHF Soc,,,"ARES primary repeater. 
 Voting Receivers:  
 
   
    RX Location    Tone    Pitch    PL  
   
   Gunbarrel  single beep  low  100.0 
   
   Lousville  single beep  low  100.0 
   
   Lyons  double beep  high followed by medium  100.0 
   
   Louisville #2  double beep  high followed by low  100.0",Boulder County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,199.3,NE,yes,449.4,444.4,91.5,Boulder,Off-Air,2,http://www.ked-wireless.com/products1.htm,CCARC,yes,,BARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,202.5,NE,yes,146.73,146.13,91.5,Boulder,Off-Air,12,http://www.ked-wireless.com/products1.htm,CCARC,yes,Local,BARC,,91.5,,,,,,,,,,,,,,,,,,,,,DN70jb,,,,,,,115482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.45,-5,,W5URR,"Albuquerque, Op Center",NM,OPEN,,199.5,SSE,yes,449.45,444.45,,Bernalillo,On-Air,,http://www.urfmsi.org,NMFCC,yes,,The Upper Rio FM Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,W5URR (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,,N5GU,Albuquerque,NM,OPEN,,199.7,SSE,yes,147.38,147.98,,Bernalillo,On-Air,,,NMFCC,yes,,ED&amp;DREW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.6,5,CC1,N5GU,"Albuquerque, Southeast",NM,OPEN,,199.8,SSE,yes,444.6,449.6,,Bernalillo,On-Air,TS 1 Talk Groups *91 World wide *93 North America *3100 USA Nation wide TS 2 Talk Groups *310 TAC 310 *3135 New Mexico State wide *3176 Southwest Region USA,http://brandmeister.network/?page=repeater&amp;id=313509,NMFCC,yes,Albuquerque area,Drew J. Riedle,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7,-25,210.7,WB5EZO,Albuquerque,NM,OPEN,,199.8,SSE,yes,927.7,902.7,210.7,Bernalillo,Off-Air,"Closed autopatch, linked.",,,yes,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.65,-25,151.4,KC5ZXW,Albuquerque,NM,OPEN,,200.1,SSE,yes,927.65,902.65,151.4,Bernalillo,Off-Air,,,NMFCC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.1,5,100,KC5ZXW,"Albuquerque, Southeast",NM,OPEN,,200.4,SSE,yes,444.1,449.1,100,Bernalillo,On-Air,,,NMFCC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,162.2,KD5SAR,Zuni,NM,OPEN,,200.6,SSW,yes,145.43,144.83,162.2,McKinley,On-Air,Closed autopatch.,,NMFCC,yes,Wide are: Southern McKinley County.,MCARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,200.7,NE,yes,145.19,144.59,151.4,Arapahoe,On-Air,Autopatch (please contact trustee).,,,yes,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",N0OBA,,131.8,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott",,,"""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",,,,,,,,,,,,,,,,,,,,,,,,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,201.1,NE,yes,448.925,443.925,131.8,Boulder,On-Air,,,CCARC,yes,,W0LMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,201.3,NE,yes,147.03,147.63,100,Boulder,On-Air,,,CCARC,yes,,KI0HG,,,,Boulder County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,D023,K0PWO,Centennial,CO,OPEN,A,201.5,NE,yes,449.425,444.425,D023,Arapahoe,Off-Air,,,,yes,,K0PWO,,D023,Colorado SNP (Shared non-protected pair),,,,,,,,,,,,,,,,,,,,,29791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,202.1,NE,yes,448.4,443.4,94.8,Arapahoe,On-Air,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,94.8,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,229.5,NNE,yes,449.425,444.425,94.8,Larimer,On-Air,,,,yes,,,"Full-time to  
        927.87500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 


Full-time to  
        927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.875,-25,D114,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,229.5,NNE,yes,927.875,902.875,D114,Larimer,Off-Air,,,CCARC,yes,,WA6IMI,"Full-time to  
        449.42500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 


Full-time to  
        927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,Down due to lightning strike. Scheduled to return end of June 2012.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,202.1,NE,yes,448.275,443.275,156.7,Arapahoe,On-Air,,,CCARC,yes,,W0BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,202.1,NE,yes,448.825,443.825,,Arapahoe,On-Air,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,30584,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,203.2,NE,yes,147.045,147.645,123,Adams,On-Air,E-power.,,CCARC,yes,,Northglenn RA,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,,KB5WEZ,Las Vegas,NM,OPEN,,204.4,SE,yes,145.45,144.85,,San Miguel,Off-Air,"E-power, linked.",,NMFCC,yes,Wide area.,KB5WEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,205.5,SE,yes,444.4,449.4,100,Mora,Off-Air,,,NMFCC,yes,,Mora ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,K0GUR,"Denver, Green Valley Ranch",CO,OPEN,EA,208.5,NE,yes,448.15,443.15,141.3,Denver,On-Air,E-power (batt).  2 meter and 70cm channel steerable remote bases.,k0jsc.com,CCARC,yes,"Small coverage of the East Denver area SW of DIA. 
   Repeater Coverage Map",K0GUR,Full-time to the  The Fun Machine System .,141.3,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list.  The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,,,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
RGARC Net: Wed at 19:00.",,,,,,,,,,,,,,,,Listen Live,DM79pt,29436,,,,,,24340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.72,-0.6,100,K5CQH,"Tijeras, Raven Road",NM,OPEN,E,208.6,SSE,yes,146.72,146.12,100,Bernalillo,On-Air,7,,NMFCC,yes,Wide area. HT Accessible from Albuquerque,K5CQH,,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,880130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,100,K5CQH,"Tijeras, Raven Road",NM,OPEN,,208.7,SSE,yes,224,222.4,100,Bernalillo,Off-Air,,,NMFCC,yes,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,67,KF5ERC,Albuquerque,NM,OPEN,E,209.3,SSE,yes,146.92,146.32,67,Bernalillo,Off-Air,,,,yes,,Mel Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,K7GX,"Price, Wood Hill",UT,OPEN,EI,210.3,NW,yes,147.2,147.8,88.5,Carbon,On-Air,,,UVHFS,yes,,,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,,K7GX,"Price, Wood Hill",UT,OPEN,EI,210.3,NW,yes,448.3,443.3,,Carbon,,,,UVHFS,yes,,,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,64264,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,210.4,NW,yes,145.43,144.83,88.5,Carbon,,5,,UVHFS,yes,Price.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,210.4,NW,yes,224.5,222.9,88.5,Carbon,,5,,UVHFS,yes,,College of Eastern Utah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,210.4,NW,yes,448.3,443.3,88.5,Carbon,,,,UVHFS,yes,Price.,College of Eastern Utah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,211.2,NNE,yes,449.8,444.8,123,Larimer,On-Air,E-Power,,CCARC,yes,,Estes Valley ARC,"Full-time to  
        146.68500 (N0FH) at Estes Park, CO .",,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,7268,ARES D-10: Thu at 19:00.,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,625757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,212.3,NNE,yes,146.685,146.085,123,Larimer,On-Air,E-power.,,CCARC,yes,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),Estes Valley ARC,"Full-time to  
        449.80000 (N0FH) at Estes Park, CO .",,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,7268,ARES D-10: Thu at 19:00.,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,625757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.25,-20,,KF7YIX,"Torquerville, Hurricane Mesa",UT,OPEN,,212.6,WNW,yes,1299.25,1279.25,,Washington,On-Air,,,UVHFS,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KF7YIX (A) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,213.1,NE,yes,147.27,147.87,100,Boulder,On-Air,"Closed autopatch, e-power, EchoLink.",http://w0eno.org/?q=node/11,CCARC,yes,Wide area: Northern Colorado.,Longmont ARC (LARC),"Linkable to  
        448.80000 (W0ENO) at Longmont, CO .",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,213.1,NE,yes,448.8,443.8,88.5,Boulder,On-Air,30,,CCARC,yes,,Longmont ARC,"Linkable to  
        147.27000 (W0ENO) at Longmont, CO .",88.5,,,,LARC: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,213.1,NE,yes,448.525,443.525,151.4,Boulder,On-Air,,,CCARC,yes,,N0EPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,216.5,E,yes,147.105,147.705,107.2,Elbert,On-Air,Linked to CRA 447.150 - Conifer,http://www.w0cra.org/,CCARC,yes,"I-70, E. Arapahoe, Elbert, Lincoln Counties",ARES of Douglas and Elbert Counties,"Full-time to  
        448.42500 (W0CRA) at Larkspur, Westcreek, CO .",107.2,,Colorado Repeater Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,217.5,NE,yes,447.3,442.3,107.2,Weld,On-Air,,,CCARC,yes,,,,,,,3887,,,,,,,,,,,,,,,,,,,,,,,,,405804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,219.4,NE,yes,224.96,223.36,CSQ,Weld,On-Air,,,CCARC,yes,,AC0KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,,N7PQD,Duchense,UT,OPEN,,218.3,NW,yes,147.26,147.86,,Duchesne,On-Air,5,,UVHFS,yes,"Tabby mountain and nearby communities including Duchesne, Roosevelt, and Vernal.",Borderline ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,222.7,SE,yes,146.85,146.25,100,Union,Off-Air,E-power.,,NMFCC,yes,Wide area.,Sierra Grande RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,222.7,SE,yes,444.8,449.8,77,Union,Off-Air,E-power.,,NMFCC,yes,Wide area.,Sierra Grande Repeater Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,KD0RG,Hudson,CO,OPEN,E,222.9,NE,yes,449.925,444.925,114.8,Weld,On-Air,,,CCARC,yes,,KD0RG,,114.8,,K0UPS Club,,,,,,,,,,,,,,,,,,,DN70,,,,,,,448035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,224.6,NE,yes,147.195,147.795,100,Larimer,On-Air,"Closed autopatch, e-power.",,CCARC,yes,,Loveland Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,226.3,NE,yes,449.575,444.575,100,Larimer,On-Air,"Closed autopatch, e-power.",,CCARC,yes,,Loveland Rptr Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,107.2,AD7ZW,Altamont,UT,OPEN,EI,225.2,NW,yes,147.28,147.88,107.2,Duchesne,On-Air,Autopatch,http://ad7zwrepeater.xyz,UVHFS,yes,,AD7ZW,,107.2,,,3205,,B21 = 911 B22 = Local Public Safety Dispatch (Non Emergency) B3 = 3 Minute Autopatch Extension B0 = Autopatch Disconnect,,,,,,,,,,,,,,,,,,,,,,,458414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,WB7CBS,Altamont,UT,OPEN,,225.2,NW,yes,146.74,146.14,100,Duchesne,Off-Air,Autopatch.,,UVHFS,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,100,KN6VV,Loveland,CO,OPEN,,226.3,NE,yes,224.32,222.72,100,Larimer,Off-Air,"Closed autopatch, e-power.",,CCARC,yes,,KN6VV,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,226.5,E,yes,449.9,444.9,107.2,Lincoln,On-Air,,,CCARC,yes,,,,,,BSAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
